epoch,train_loss,val_mse,val_mae,val_rmse
1,6160.464211725322,4012.5364,48.809692,63.344585
2,3565.726395781431,3303.2964,46.26975,57.47431
3,3341.828941629335,3285.6523,46.49421,57.32061
4,3338.364565283563,3285.5986,46.53797,57.32014
5,3338.2656608614557,3285.6453,46.54654,57.32055
6,3338.3095815322254,3286.0967,46.586143,57.324486
7,3338.2206234783434,3285.589,46.518856,57.320057
8,3340.238264137687,3285.1875,46.541794,57.316555
9,3332.447145228718,3298.2864,46.204254,57.43071
10,3321.201047252721,3241.073,46.120052,56.930424
11,2979.451721567133,1792.5634,31.188208,42.338673
12,1542.935146126951,1293.5924,26.899872,35.966545
13,1239.8629534766656,1159.8922,25.804535,34.05719
14,1059.1911956439283,968.58057,22.702717,31.122026
15,965.2891495663323,947.86487,21.062984,30.787415
16,888.7208237370459,1137.5209,24.916056,33.727154
17,807.5235766975057,936.96234,22.034204,30.60984
18,631.8617835729295,1162.8723,22.895918,34.100914
19,410.1554359226316,1083.4321,22.313242,32.91553
20,255.47155227237974,1142.0754,22.891808,33.794605
21,169.43474352165777,1146.9926,22.938988,33.86728
22,118.71858423772093,1333.8523,24.551125,36.521942
23,94.04131405815794,1427.3511,24.995668,37.7803
24,71.02195029864112,1259.7026,24.090298,35.49229
25,55.157209115380915,1310.5632,24.73713,36.201702
26,48.10986519871257,1287.3662,24.80922,35.879887
27,41.59288075960278,1338.8386,25.49722,36.590145
28,34.806953320201266,1393.165,25.770027,37.325127
29,20.93006330092414,1404.4037,25.68912,37.475376
30,19.45309654049139,1409.1565,26.281742,37.538734
31,17.716233829624542,1407.8994,26.532356,37.521984
32,16.65754381199456,1409.7346,26.1644,37.546432
33,15.66966601778822,1384.3259,26.235903,37.20653
34,15.261041443955493,1430.4758,26.329573,37.821632
35,13.46084765157992,1428.5769,26.410727,37.79652
36,12.506422766516165,1441.8087,26.802263,37.971157
37,12.124304342685498,1422.6981,26.59301,37.71867
38,10.797846541803178,1441.6484,26.737106,37.969048
39,10.868362771939438,1446.9515,26.668848,38.038815
40,7.246404766171813,1465.4045,26.997944,38.2806
41,7.131203388930922,1475.0276,27.14203,38.40609
42,6.864361242190963,1470.4586,27.209003,38.346558
