epoch,train_loss,val_mse,val_mae,val_rmse
1,17391.73889682061,15495.592,89.17694,124.48129
2,12586.317560167778,11805.514,74.5573,108.65318
3,9769.839613927119,9700.722,67.24828,98.49224
4,7675.2713407664905,7257.779,51.309685,85.1926
5,5690.040261126088,5838.988,43.902203,76.41327
6,4485.886429069712,4812.615,39.828148,69.37302
7,3588.3453353437294,4175.7915,36.980553,64.62036
8,2956.7532854603405,3555.3123,34.036842,59.62644
9,2457.0482817414218,3105.9375,31.682772,55.730938
10,2099.04739147027,3135.424,34.129585,55.994858
11,1774.1530153599524,2812.7166,31.403376,53.03505
12,1519.2739288449393,2550.612,30.773521,50.503586
13,1279.877544901984,2616.417,32.426464,51.150925
14,1097.5070520276636,2220.7014,29.358555,47.124317
15,909.0888019724863,2336.5156,31.559294,48.337517
16,774.1663149813112,2737.5547,33.072613,52.321648
17,682.131897861742,2430.169,31.382645,49.296745
18,558.1946559082832,2611.4897,31.561699,51.102737
19,428.7440858384612,2705.1687,32.19081,52.01124
20,323.3140811186478,2560.2817,31.882782,50.599228
21,238.3052824455547,2874.4653,32.86622,53.61404
22,189.14364331125506,2609.2903,32.194843,51.08121
23,175.2539166265154,2660.3398,31.51841,51.578484
24,100.24082271832357,3598.8887,35.768196,59.990738
25,67.42455265840435,3078.4048,33.785225,55.483376
26,45.2233155484247,3164.878,34.09622,56.257248
27,38.85453446164891,3183.146,33.73667,56.419376
28,34.37684680973842,3276.305,34.287796,57.239017
29,31.67570949229215,3491.4817,34.33394,59.08876
30,26.807396024063387,3222.3867,34.249214,56.76607
31,25.3190233481007,3400.0781,35.097214,58.31019
32,21.80590857790734,3399.447,34.216675,58.304775
33,20.01434631819141,3283.987,34.48494,57.306084
34,18.90419391058841,3401.6365,35.542946,58.32355
35,15.079451053767084,3394.527,35.179886,58.26257
36,13.10253446407946,3316.6694,34.63074,57.590534
37,8.050426949166548,3769.3782,36.52926,61.395264
38,7.042516423318136,3514.2751,35.586857,59.281322
39,6.545456175155246,3629.8743,36.232307,60.24844
