epoch,train_loss,val_mse,val_mae,val_rmse
1,17501.6818675492,14528.182,87.531944,120.532906
2,12839.931881839757,11109.202,74.93624,105.4002
3,10252.147453669028,9264.566,69.390625,96.25262
4,8932.155510463645,8419.156,67.95283,91.75596
5,8381.52595140619,8113.3286,68.30402,90.07402
6,8203.007398751399,8032.816,68.95402,89.62598
7,8159.338781936933,8017.792,69.38578,89.54212
8,8323.469621662416,8030.926,59.83858,89.61543
9,7510.142228129534,7756.35,66.38423,88.070145
10,6027.463917574035,4838.5015,43.00012,69.55934
11,4473.358867377219,3924.7612,39.325947,62.647915
12,3699.5040184493564,3132.8638,31.44672,55.971992
13,3076.585997249314,2772.2036,31.91598,52.65172
14,2645.872468169015,2537.0845,31.825983,50.36948
15,2315.6465300339473,2352.7651,29.61279,48.50531
16,2053.797341568226,2160.4414,28.261013,46.48055
17,1831.0659648827411,2219.9575,31.59542,47.116425
18,1631.618552818024,2083.7292,25.948223,45.647884
19,1487.035883620902,1868.1418,27.267052,43.222008
20,1321.323103224147,1901.6273,26.292774,43.60765
21,1231.5777531798647,1837.5118,26.55542,42.866207
22,1198.8969522637167,1898.4669,27.229645,43.5714
23,1106.6557450028015,1954.3375,25.697016,44.20789
24,1019.8076349660008,1986.2191,28.00457,44.567017
25,998.0639356505123,2068.0498,27.150993,45.475815
26,1030.4600059342772,2249.4705,28.012705,47.42858
27,1556.2019681732036,1931.6647,27.37186,43.950706
28,1075.1604648598268,2023.6484,28.237675,44.98498
29,960.4909690355494,2137.9873,29.24353,46.238377
30,920.3189265007056,2078.0723,27.156128,45.585876
31,857.0484027345228,2039.7767,28.697641,45.163887
32,826.6960036979282,2120.0146,29.21919,46.043617
33,719.3674785392168,2132.1296,28.59273,46.174988
34,705.8714947980214,2312.5217,31.117344,48.088688
35,676.0233304863607,2214.055,28.624754,47.053745
36,641.9808242661182,2262.1487,29.525536,47.56205
37,647.8923563576442,2120.8616,28.933523,46.052814
38,896.7972453726004,2000.26,27.906704,44.724266
39,1547.741792938937,1785.1072,25.225998,42.25053
40,1173.8906890149224,1956.6252,26.319866,44.233757
41,967.9886140675386,1979.9498,27.985756,44.496628
42,995.7862557220748,1923.6399,27.92981,43.859318
43,884.4539180566493,1909.2738,27.017502,43.695236
44,813.2835778748537,1961.3578,27.847252,44.28722
45,740.3738987647044,2203.8496,29.793978,46.945175
46,716.603610765773,2276.22,31.048365,47.709747
47,789.9975887301953,2036.7114,28.02957,45.12994
48,739.5257665028529,2076.9873,28.723696,45.573975
49,648.2550391385726,2108.1824,29.551958,45.914948
50,594.3703075498926,2006.0896,28.84422,44.78939
51,456.2556102873474,2146.2964,29.108032,46.328136
52,444.41052564089455,2201.1987,30.024134,46.916935
53,372.11041951579523,2090.8843,29.83042,45.72619
54,325.11252463966235,1979.49,28.673523,44.49146
55,290.59970795559343,2023.0873,29.17258,44.97874
56,245.96500168915006,1968.519,28.869282,44.367996
57,217.6111654794365,2061.6016,29.646187,45.40486
58,292.489038575443,2173.6333,30.307331,46.622242
59,325.6091156034733,2193.5195,30.351618,46.835026
60,239.58117922940139,2137.3157,30.300575,46.231113
61,183.85792491648647,2214.1638,31.100573,47.0549
62,152.99909288549057,2152.3687,30.434597,46.393627
63,139.35300374238597,2112.1987,29.936563,45.958664
64,136.39056308804567,2127.3843,30.422983,46.123577
