epoch,train_loss,val_mse,val_mae,val_rmse
1,6199.77097669224,4111.9404,49.128952,64.12441
2,3558.2547561373044,3366.8264,46.449554,58.02436
3,3327.393378273618,3345.9363,46.685696,57.84407
4,3323.145706618462,3345.8381,46.70144,57.84322
5,3323.1856688709204,3346.048,46.761444,57.845036
6,3323.2347033824567,3346.3396,46.783527,57.847553
7,3323.2323498930177,3346.0598,46.674793,57.845135
8,3323.3697845944394,3345.8252,46.73021,57.84311
9,3496.8906288386424,3348.584,46.606514,57.86695
10,3323.134294900331,3345.794,46.66439,57.84284
11,3322.801098399221,3345.9575,46.754265,57.844254
12,3551.2664256544854,3347.2625,46.826603,57.85553
13,3323.47375645249,3345.8237,46.70562,57.843098
14,3324.6965238148177,3346.4148,46.64158,57.848206
15,3323.165258244511,3345.685,46.72475,57.841896
16,3324.647796268197,3340.02,46.72533,57.792908
17,3320.34053742093,3338.859,46.644035,57.78286
18,3320.1449522211037,3339.5557,46.676033,57.788887
19,3322.6418470124295,3350.4258,46.69373,57.882862
20,3322.471476150188,3343.1758,46.68291,57.8202
21,3320.5399662622026,3339.5334,46.68813,57.788696
22,3318.954301469468,3338.9478,46.62587,57.78363
23,3318.0456823874047,3339.4639,46.569008,57.788094
24,3378.9296617900236,3339.7642,46.64232,57.79069
25,3317.988123047351,3339.4106,46.55575,57.787636
26,3311.1241947480707,3329.9495,46.714653,57.705715
27,3294.6223824179233,3296.4766,46.29945,57.41495
28,3254.634393291577,3249.504,45.85743,57.00442
29,3171.947768606167,3112.9956,45.033325,55.794224
30,2864.18079715775,2414.9202,37.567333,49.141838
31,2384.0057093257465,2049.6301,31.694973,45.272842
32,1811.065000406777,1421.3092,26.233883,37.700256
33,1584.9501175725545,1239.9373,24.006037,35.21274
34,1522.1231502505295,1187.6608,24.316212,34.462456
35,1474.1890373613567,1246.9489,26.026234,35.312164
36,1453.4245505225135,1095.5955,22.865131,33.09978
37,1427.161749528323,1052.1051,22.978346,32.43617
38,1416.808395725157,1051.2102,23.206503,32.42237
39,1395.3142832427611,978.05884,21.944212,31.273932
40,1375.3596078441553,1065.3577,23.329147,32.639816
41,1357.636663223593,1059.1862,23.634258,32.54514
42,1355.1201192890824,1034.9742,22.074629,32.171017
43,1336.6744156827642,958.9546,22.322332,30.966991
44,1374.1845117806445,1047.3851,22.740158,32.36333
45,1368.5491239385112,953.2565,21.767288,30.874851
46,1307.1510930667812,919.3946,21.326202,30.32152
47,1243.9441807774958,973.8611,22.23406,31.206747
48,1205.0766749789143,948.7256,21.66911,30.80139
49,1178.7364524270813,948.4485,21.551432,30.79689
50,1168.2239765941613,1014.3373,22.838638,31.848661
51,1176.3057715779605,976.1552,22.16141,31.243483
52,1291.9251019293433,891.30835,20.99904,29.854788
53,1136.374575331599,866.6462,19.988625,29.438854
54,1093.914713759884,897.4324,21.12979,29.957176
55,1068.2231679313456,855.1492,20.098114,29.242933
56,1051.6165026073606,823.9769,19.532093,28.704998
57,1038.7024168374514,843.2855,19.880085,29.03938
58,1023.689088684599,816.9262,19.408028,28.58192
59,1017.2239624707846,912.0833,20.786509,30.200718
60,1017.6081369113963,956.7072,21.018217,30.930683
61,996.0042749382009,838.2979,19.672483,28.953375
62,996.6565589474704,867.6226,20.223608,29.455435
63,988.5335435590082,861.85657,20.687778,29.357393
64,973.2310436127194,847.9196,20.437475,29.119059
65,975.233434264828,894.51874,21.220379,29.908506
66,969.4621213826599,804.5622,19.391554,28.364805
67,967.9313705735395,915.3949,20.55838,30.255493
68,956.0685276057299,856.4988,20.209377,29.266
69,950.651583840173,903.85,20.607944,30.064098
70,959.1211147360657,878.0566,20.729275,29.632019
71,953.7064700085093,817.7941,19.632408,28.5971
72,955.9122121256341,747.8681,18.620186,27.347178
73,933.9015922836982,916.08716,21.68507,30.266932
74,945.5123628087101,805.5867,19.73252,28.382858
75,930.289637444551,856.01917,20.028868,29.257805
76,932.7099830003941,797.1126,19.735062,28.233183
77,920.0723093899855,817.23444,19.73532,28.587313
78,927.1043133168125,942.2493,21.347368,30.69608
79,923.4618232592679,874.2875,20.859623,29.568352
80,918.9963463006736,776.21326,18.879738,27.860603
81,919.2687789802615,818.5847,19.111605,28.61092
82,914.7933970599036,839.95935,19.36473,28.982052
83,905.3886929986915,884.4874,20.099981,29.740334
84,856.643595726008,816.66565,19.409204,28.577362
85,854.6709768395369,863.4522,19.638464,29.384558
86,849.7079164327278,881.7046,20.53153,29.69351
87,847.0291318375592,878.6817,20.235098,29.642565
88,846.8782177046991,921.41516,20.751986,30.35482
89,844.2523914574051,886.36035,20.116686,29.771805
90,843.4620214180171,818.4985,19.48902,28.609413
91,840.9143867202081,911.2341,20.413824,30.186653
92,840.2614375880507,823.1938,18.984034,28.691355
93,842.6581414761073,854.6897,19.363962,29.235077
94,835.6745091678383,866.1868,19.497362,29.431051
95,809.4356605241051,828.2941,19.698788,28.7801
96,803.358589938139,828.3546,19.664913,28.78115
97,802.3788302285164,893.99805,19.934916,29.8998
