epoch,train_loss,val_mse,val_mae,val_rmse
1,6217.424953439767,4174.5254,49.27683,64.610565
2,3552.641118995623,3420.629,46.53496,58.48614
3,3315.4563526979937,3394.2183,46.771187,58.25992
4,3311.093521306039,3393.8958,46.859566,58.257153
5,3311.055369087767,3394.2532,46.76921,58.26022
6,3311.1456599576754,3393.777,46.831562,58.256134
7,3311.187607233777,3393.8682,46.85576,58.256916
8,3311.242778878059,3394.1064,46.778126,58.25896
9,3311.369425540056,3393.7893,46.838943,58.256237
10,4053.436551592691,3396.6826,46.692474,58.281067
11,4335.35087620978,4494.258,51.8707,67.03922
12,4034.9801008872514,4142.2153,50.03845,64.36005
13,3521.239484512383,3566.4824,47.472237,59.720036
14,3321.4649577398322,3393.419,46.782917,58.25306
15,3360.8457780963804,3392.7344,46.800076,58.247185
16,3311.076359377857,3392.819,46.75785,58.24791
17,3307.8906103122763,3387.5342,46.809734,58.202526
18,3282.2502476525833,3388.3857,46.81095,58.209843
19,3152.616541775875,3400.886,47.114223,58.317116
20,3288.9099641786206,3393.7627,46.82256,58.25601
21,3328.8063681208478,3423.1692,46.52853,58.507854
22,3314.351801075064,3393.6619,46.79914,58.255146
23,3298.0367275239432,3393.9202,46.783638,58.257362
24,3311.126664459887,3390.2236,46.765728,58.225628
25,3171.6751634429666,2168.6775,34.40937,46.56906
26,1843.4855930691563,1645.6907,28.368015,40.567112
27,1433.5136617557982,1703.0029,28.967316,41.267456
28,1301.4220861044073,1512.3134,28.883188,38.888474
29,1173.525244886172,1538.4836,29.284687,39.223507
30,995.1535688281916,1528.838,28.733814,39.100357
31,777.9580603877059,1738.6298,29.83917,41.69688
32,599.221631137653,1679.6724,29.489716,40.983807
33,443.36703407132273,1733.6217,29.108667,41.636784
34,384.72033993866216,1712.9122,29.988205,41.387344
35,448.182421723212,1857.5204,30.485008,43.09896
36,324.2176755081804,2164.8223,32.707184,46.52765
37,306.58707716394366,1661.2006,28.887877,40.757828
38,243.57406097322823,1970.6665,30.91877,44.39219
39,526.0178296931936,1706.253,29.644682,41.306816
40,167.74157082393637,1927.3992,30.77109,43.902153
41,144.45218949467326,1712.2739,29.680292,41.37963
42,141.46866199689188,1798.8071,30.123903,42.412346
43,118.10300575859965,1779.2124,30.198484,42.18071
44,118.63459328350666,1709.7726,30.07132,41.349396
45,90.76559407039923,1684.4209,29.424797,41.0417
46,91.68875067102957,1694.4261,29.65249,41.163406
47,78.89263405033137,1776.0948,29.913567,42.14374
48,70.69922348221496,1728.2114,29.857733,41.571762
49,81.78190739189984,1683.7357,29.521757,41.033348
50,58.78210239359246,1649.2284,29.285236,40.610695
51,44.680781832616766,1653.5062,29.268156,40.663326
52,42.47214925531845,1647.767,29.267721,40.592697
53,42.54076409726466,1629.0496,29.175083,40.361485
