epoch,train_loss,val_mse,val_mae,val_rmse
1,11797.451022990548,7736.1826,66.15396,87.955574
2,6954.659286645294,6141.5845,62.39212,78.36826
3,6377.263010608938,6080.0273,63.07323,77.97453
4,6361.002127205283,6080.259,63.124344,77.97601
5,6361.059651576522,6080.3354,63.133614,77.97651
6,6362.123125848492,6080.3535,63.012054,77.97662
7,6361.423388940763,6080.627,63.11312,77.97838
8,6361.050470534622,6081.3486,63.18247,77.983
9,6361.3710452505165,6080.8516,63.129314,77.97981
10,6369.8100793081085,6080.941,63.13671,77.980385
11,6359.82692436391,6080.7646,63.251724,77.979256
12,6094.072294505596,3803.817,44.23757,61.67509
13,3089.162115748649,2606.9624,35.54553,51.058422
14,2213.7102501418135,2244.4668,32.529957,47.375805
15,1796.3059034726825,1969.6423,30.847847,44.380653
16,1289.6873086287055,2532.1594,36.598476,50.320568
17,824.9005119515126,2607.6755,34.91545,51.065403
18,533.6816107049515,2757.036,36.231686,52.507484
19,366.2001737765383,2939.4492,37.156445,54.216686
20,272.00630159979085,2841.304,36.93226,53.303883
21,218.6756878953405,2858.201,37.792667,53.462143
22,169.1681217129027,2807.367,36.932106,52.984592
23,127.9598038572451,2792.0251,36.950943,52.83962
24,127.623122951096,2935.9944,37.866177,54.18482
25,78.07533337217482,2880.3672,37.41687,53.669052
26,68.21057978596416,3014.5522,38.702847,54.904938
27,50.59623073077606,2859.6445,37.648624,53.475643
28,38.18244961780017,2883.3235,38.00547,53.696587
29,35.24553983347187,2880.6526,37.57518,53.67171
30,31.95967531194498,2872.0154,37.937347,53.591187
31,29.22462393511516,2911.1692,38.0265,53.955254
32,26.759916336663323,2965.453,38.68885,54.45597
33,23.872253100531164,2855.9678,37.983536,53.441254
34,22.278096829437125,2921.2988,38.37654,54.04904
35,20.85390600865407,2951.492,38.692158,54.327637
36,18.8444947749042,2905.3135,38.265827,53.90096
37,17.332131275127985,2902.9646,38.137173,53.879166
38,12.948342874734323,2927.8289,38.42192,54.109417
39,12.245672173434901,2938.8982,38.508125,54.211605
40,11.782100274955257,2957.7205,38.60742,54.38493
