epoch,train_loss,val_mse,val_mae,val_rmse
1,6150.535418185262,4048.8188,48.885952,63.63033
2,3548.128478553833,3344.6047,46.414253,57.832558
3,3330.5002469228966,3327.0242,46.693985,57.680363
4,3327.9282694341236,3326.9465,46.67076,57.679688
5,3327.68594915876,3326.9832,46.686146,57.680008
6,3327.5379320049688,3327.0142,46.64586,57.680275
7,3332.1151867490544,3326.9941,46.666443,57.680103
8,3327.9999557812216,3327.0076,46.64719,57.680218
9,3328.0288799954724,3326.9468,46.667854,57.67969
10,3327.829917541798,3327.3682,46.72698,57.683346
11,3327.948482623389,3326.97,46.655457,57.679893
12,3327.774815275011,3327.1907,46.713146,57.681805
13,3328.0268894362707,3327.214,46.625763,57.682007
14,3328.197240926759,3326.7256,46.66332,57.677773
15,2222.530971460379,1702.759,28.623005,41.2645
16,1322.1997035199338,1202.682,22.799976,34.679707
17,999.213518596377,1012.74457,21.474985,31.823648
18,874.3771505695831,958.62213,20.519375,30.961624
19,783.6725701885326,992.31213,21.304756,31.500986
20,689.2220742772372,956.22546,20.532005,30.922895
21,552.0126569204978,1032.3782,21.535461,32.130642
22,417.3100105149414,1053.9915,21.935116,32.465233
23,298.760325319131,1216.005,23.40971,34.87126
24,223.15773327072083,1205.8091,23.147724,34.724762
25,165.57389680526614,1222.4753,23.858877,34.963913
26,127.73821081119304,1290.095,24.274921,35.917892
27,97.06439523129077,1328.2015,24.616297,36.4445
28,76.92211923361536,1299.9099,24.484636,36.054264
29,63.65709902877106,1371.9202,24.707455,37.03944
30,55.43827974443949,1365.4471,24.510859,36.951958
31,45.619467881808475,1376.1392,25.074608,37.096348
32,31.087081098245584,1392.0261,25.131527,37.309868
33,27.719983526961343,1415.327,25.588297,37.62083
34,24.993387305632655,1422.0271,25.266756,37.709774
35,23.061870059319595,1417.8914,25.493141,37.6549
36,20.601054178745063,1417.129,25.12783,37.644775
37,19.154121687079677,1415.3889,25.209103,37.621655
38,17.679201983469802,1420.0654,25.185038,37.683754
39,16.15407128958534,1428.1865,25.559383,37.791355
40,14.369506919309174,1449.9437,25.464148,38.078125
41,14.378590582290176,1456.9637,25.691677,38.170193
42,12.626627604234471,1494.5615,25.891068,38.65956
43,9.936986826507793,1478.0399,26.157143,38.445286
44,9.546768137360921,1466.0834,25.94497,38.289467
45,9.19307942856556,1464.304,25.903282,38.266224
