epoch,train_loss,val_mse,val_mae,val_rmse
1,6167.950044262858,4014.8684,48.823914,63.362988
2,3567.0968168836093,3302.8389,46.269882,57.47033
3,3342.838122861407,3284.993,46.501503,57.314857
4,3338.291477940175,3285.255,46.57022,57.317142
5,3338.202621317668,3285.3193,46.471066,57.317707
6,3338.448909165938,3285.4358,46.464214,57.31872
7,3338.5739595505397,3285.0637,46.4917,57.315475
8,3338.5368439853464,3285.0063,46.49894,57.314976
9,3376.952873746605,3295.5022,46.31025,57.406464
10,3339.4030155050054,3284.974,46.532093,57.314693
11,3338.3612618929087,3284.9343,46.50879,57.314346
12,3338.2462595311117,3286.163,46.393047,57.325066
13,3069.422765933974,1863.653,30.529388,43.170048
14,1628.8307422315456,1387.9269,26.544748,37.25489
15,1337.6408106462752,1146.4369,23.845345,33.859074
16,1111.4193522581825,1013.24615,21.704311,31.831528
17,974.0400853624668,909.91876,20.580744,30.16486
18,910.8203556806898,976.361,20.301983,31.246777
19,875.2650957570809,889.63635,20.306004,29.826773
20,852.3964140954747,898.02826,19.810879,29.96712
21,837.3807842668264,873.1692,19.361738,29.549437
22,798.9423875779072,996.6478,21.637144,31.569729
23,793.6964043697288,983.778,20.028711,31.365236
24,771.1160105299948,918.65234,20.424265,30.309278
25,728.8573965636571,929.5517,19.981121,30.48855
26,721.2289146506577,1123.7406,23.615103,33.52224
27,689.2433137096768,913.9135,20.509789,30.231003
28,665.9695074430526,960.0546,20.42049,30.984749
29,631.4346144659875,1007.705,20.83283,31.74437
30,597.1686180767153,1004.00415,21.179878,31.686024
31,573.2733539398318,1019.4635,21.314066,31.929039
32,521.5166040326252,1084.2312,22.078508,32.927666
33,429.52108902197955,1092.9089,22.104582,33.059174
34,399.26982802028755,1123.1703,22.799002,33.513733
35,381.1284601143308,1111.692,22.252663,33.342045
36,367.38852853612855,1121.9589,22.782923,33.495655
37,334.4359325567736,1153.9624,22.84099,33.97002
38,321.31779627481166,1183.278,23.0673,34.398808
39,304.3035227411182,1163.6991,22.80855,34.113033
40,287.5745133291675,1270.8055,23.900759,35.64836
41,269.6044688180326,1197.5474,23.145372,34.6056
42,260.5977625788446,1173.1703,22.812765,34.25157
43,245.82038734218875,1149.3038,22.998213,33.901382
44,201.2502837616746,1178.0564,22.861444,34.322826
45,194.2513132528376,1163.3186,22.9976,34.107456
46,190.6737599138325,1193.7749,22.999456,34.55105
