epoch,train_loss,val_mse,val_mae,val_rmse
1,17588.86412801466,14581.784,87.9196,120.75506
2,12948.108597444436,11133.297,75.179405,105.51444
3,10321.87261111631,9264.064,69.51852,96.25001
4,8986.03062219223,8398.142,67.99478,91.64137
5,8411.434255916023,8074.393,68.277374,89.85763
6,8217.590912427097,7985.536,68.93878,89.361824
7,8170.985538500946,7970.172,69.38458,89.27582
8,8163.577614182693,7968.914,69.569824,89.268776
9,8162.901674071958,7968.982,69.62112,89.26916
10,6856.132430987941,4652.716,43.64515,68.210815
11,4126.609879167323,3271.4482,33.079964,57.196575
12,3056.087652395472,2867.8403,33.671608,53.55222
13,2447.953282875552,2363.5637,30.816277,48.616497
14,2032.5283827484632,2197.413,29.396072,46.87657
15,1790.5523178427698,1866.4133,27.849215,43.202007
16,1567.7037857652163,1852.555,27.86993,43.041317
17,1368.4734117159176,1998.5878,28.592077,44.705566
18,1236.4098826154634,1763.848,27.49969,41.99819
19,968.1011582286782,1813.1788,27.442019,42.581436
20,839.8277906997507,1924.7231,28.309998,43.871666
21,685.1111083253185,1977.7574,28.188826,44.471985
22,540.8972982822721,1992.5659,28.7314,44.63817
23,472.35325807665214,1975.2827,28.427351,44.444153
24,396.74504328339276,1920.858,28.11266,43.827595
25,326.6906527515618,1932.2896,28.835896,43.957817
26,408.9652745866234,1883.5743,27.306515,43.400166
27,253.17101247241487,2116.4915,29.525753,46.00534
28,211.35667425206148,2038.38,28.748993,45.148422
29,162.47512105434268,2079.6895,29.011372,45.60361
30,141.3428321819137,2073.5374,28.875008,45.53611
31,133.9472126348623,2066.328,28.679605,45.45688
32,146.5785708471926,2026.8602,28.572645,45.020664
33,151.39555698505416,2034.298,28.493536,45.10319
34,97.24101731828303,1995.8748,28.510342,44.675213
35,97.54743916486281,2088.4812,28.62208,45.699905
36,60.96835542657186,2049.4348,28.367771,45.270683
37,52.07256046213388,1996.8784,28.13598,44.686447
38,45.22723883187485,2032.2251,28.47647,45.080208
39,40.56166657956521,2030.0282,28.43846,45.055836
40,36.76104336674848,1984.6272,27.89753,44.549156
41,29.813458388329757,2110.8655,28.918552,45.944157
42,27.886251760581402,2054.715,28.530272,45.328964
43,27.049454128847447,2069.3796,28.488638,45.490433
