epoch,train_loss,val_mse,val_mae,val_rmse
1,11477.284266977516,8688.752,67.78956,93.21348
2,6723.248064654224,7016.3403,64.121864,83.763596
3,6166.768205776445,6921.526,64.79269,83.19571
4,6151.025280413729,6919.022,64.89783,83.18066
5,6150.752999136039,6918.352,64.94597,83.17663
6,6151.171003120777,6921.884,64.7818,83.19786
7,6151.127931480363,6919.969,64.8498,83.186356
8,5961.868148611507,5679.5054,54.217617,75.362495
9,3910.885752919777,3504.3987,40.1751,59.19796
10,2568.3509631982006,3106.2234,37.409416,55.7335
11,2200.6016806048483,2975.057,35.593006,54.544083
12,1984.3243058843855,2743.1052,35.650337,52.37466
13,1797.8084279537518,2701.8625,35.461987,51.979443
14,1664.9203587234936,2922.246,35.432816,54.057804
15,1482.35466542911,2824.2986,36.735016,53.14413
16,1181.5902732714112,3149.6467,39.122574,56.12171
17,831.1118937958338,3591.5671,42.02093,59.929684
18,566.4319438507315,3483.9932,41.482742,59.02536
19,385.35158138420076,3526.0898,41.410473,59.380886
20,277.9081273306285,3971.4446,42.87195,63.019398
21,201.56510637610052,3729.0874,42.56723,61.066254
22,159.23456535317956,3760.2324,42.26843,61.320736
23,127.87889442266818,3794.2117,41.667023,61.59717
24,112.69170994748636,3912.3313,42.97504,62.54863
25,63.405495123761334,4015.0417,43.41788,63.364357
26,57.25866582418085,3877.626,42.829514,62.270588
27,54.97434526309542,3929.1436,43.36968,62.68288
28,52.25893558702766,3961.447,43.53951,62.940025
29,44.490380538854055,3989.6406,43.421688,63.1636
30,43.504819740530024,3974.9565,43.019386,63.047256
31,43.02513113308308,4047.694,43.284832,63.62149
32,37.64622303302591,4023.4185,43.537094,63.430424
33,37.19199819329915,4031.6833,43.456985,63.495537
34,35.3016253519085,4037.3408,43.37509,63.540073
35,34.41140866244342,4096.088,43.991013,64.00069
36,18.330636508437212,4044.5498,43.898018,63.596775
37,18.26813818897876,4098.258,43.85676,64.01764
38,18.868651673371765,4070.2966,43.865005,63.798878
