epoch,train_loss,val_mse,val_mae,val_rmse
1,11442.29167644441,8690.125,67.79409,93.22084
2,6717.625172737367,7016.507,64.121506,83.764595
3,6167.946407266952,6923.6274,64.73461,83.208336
4,6151.107086858633,6920.272,64.83688,83.18817
5,6151.050402420545,6920.6787,64.82078,83.19062
6,6150.968639365414,6922.2764,64.77041,83.20022
7,6157.960756669849,6922.2773,64.77032,83.200226
8,6151.225047431186,6922.79,64.75609,83.20331
9,6151.168197165723,6918.641,64.92258,83.17837
10,6150.989468050584,6925.735,64.681854,83.221
11,6151.7309816333145,6917.913,64.98107,83.173996
12,5087.87488584194,3897.5923,41.284466,62.4307
13,2611.805098488935,3097.3945,38.110355,55.65424
14,1741.1206608763086,3228.0237,39.37833,56.8157
15,960.6122026437159,3429.8027,40.715282,58.564518
16,529.9684813709212,3358.0713,40.324,57.948868
17,324.1636485665363,3650.3303,42.11096,60.417965
18,196.12146216583213,3674.025,42.228077,60.613735
19,140.03293480251315,3821.9995,43.544838,61.822323
20,105.76187818621476,3803.218,43.57132,61.670235
21,85.58739136975949,3912.66,43.554672,62.551258
22,63.01887775767226,4006.2288,44.467655,63.294777
23,71.14849504922834,4120.4297,43.96383,64.190575
24,50.92522556149885,4057.9358,44.12073,63.70193
25,29.1326246480452,4014.6213,44.140236,63.36104
26,22.51472940320442,4004.9895,43.996307,63.284985
27,21.186628125348456,4038.0098,44.670223,63.545338
28,19.163156739440698,4037.2102,44.340878,63.539043
29,24.312510136382485,4146.0376,44.899364,64.38973
30,20.29817238867547,4108.9966,44.633266,64.101456
31,21.169576625540923,4100.4805,45.06597,64.034996
32,16.378180033598035,4182.204,45.154533,64.66996
33,18.590951435204474,4120.0063,44.902023,64.18728
34,10.609986827863375,4151.5103,44.882507,64.43221
35,17.164386061040474,4186.592,45.308025,64.70388
36,10.211826403712841,4186.5337,45.195885,64.70343
37,9.20304710798513,4226.4863,45.26814,65.01143
38,7.339189643320993,4236.56,45.424397,65.08886
