epoch,train_loss,val_mse,val_mae,val_rmse
1,6095.167775821029,4057.6794,48.873325,63.699917
2,3543.6496355357935,3368.014,46.446144,58.03459
3,3327.482380587278,3346.0925,46.672386,57.84542
4,3322.8520310672925,3346.0967,46.765594,57.845455
5,3323.354063033244,3345.8098,46.723732,57.842976
6,3323.1669177654508,3346.4453,46.651142,57.84847
7,3323.7419612581607,3346.0837,46.764565,57.845345
8,3322.751537569655,3346.2063,46.661762,57.8464
9,3322.041477779677,3347.0432,46.558613,57.853638
10,3208.143182294563,2796.2908,41.906246,52.879967
11,2487.9980148639966,1856.4769,30.81614,43.086853
12,1854.7938005897345,1428.5128,28.48994,37.795673
13,1349.2174127390313,1023.57715,22.276428,31.993393
14,1108.0494931251405,885.1783,20.017252,29.751945
15,977.5606813799842,819.3997,19.529922,28.625158
16,917.5545838715368,878.77234,19.874132,29.644094
17,861.4944620592167,904.0051,20.76349,30.066677
18,792.1201628355404,877.3991,19.900467,29.620924
19,737.6517492774723,989.91956,21.063513,31.462988
20,651.9209027782903,1079.8297,22.47231,32.860764
21,535.6844792563342,988.18384,21.056988,31.435392
22,407.43709909807677,1034.2281,22.671236,32.159416
23,322.23816307970344,1046.7742,21.399996,32.35389
24,232.9645952053513,1082.4921,22.370146,32.90125
25,186.47683818109715,1130.9036,23.317888,33.62891
26,137.34898138223528,1109.6091,23.498205,33.310795
27,88.70212833577271,1097.1924,22.512648,33.123894
28,78.12376709932877,1151.4585,22.718653,33.933147
29,69.5879794847334,1171.3153,23.048765,34.224483
30,56.68130204103512,1197.5421,23.062943,34.605522
31,51.20640269301623,1186.8003,23.312101,34.449966
32,47.3982113134898,1165.4675,23.04031,34.138943
33,39.27663738402539,1260.7753,23.673878,35.507397
34,37.93029977018622,1193.336,23.201868,34.544697
35,32.43341164417768,1220.9409,23.3118,34.941963
36,33.79812844712495,1179.5354,22.909327,34.344364
37,26.85725449327214,1229.1011,23.283558,35.058537
38,20.15822499569464,1205.3052,23.292349,34.717506
39,18.764493757151797,1223.7314,23.242079,34.981873
40,17.463742893613507,1236.9071,23.554287,35.16969
