epoch,train_loss,val_mse,val_mae,val_rmse
1,7829.816877527734,6309.8145,60.80205,79.43434
2,5330.8426626673,4571.7974,51.41403,67.61507
3,4088.4420739750944,3747.9336,47.4304,61.220367
4,3543.9994320262836,3425.442,46.243793,58.527275
5,3351.535735863317,3326.0771,46.143585,57.672153
6,3300.095968895883,3305.937,46.25906,57.49728
7,3289.4787313456,3301.3928,46.378124,57.45775
8,3288.299733763533,3301.1643,46.41505,57.45576
9,3288.207878583833,3301.2314,46.395744,57.456345
10,3288.1595140932286,3301.2065,46.43539,57.456127
11,3288.31645404996,3301.2124,46.436733,57.456177
12,3288.128647268884,3301.2656,46.39099,57.456642
13,3288.504696510991,3301.296,46.38743,57.456905
14,2956.5667042043788,2942.9685,42.8354,54.249134
15,2003.5047351253663,1216.4427,20.519241,34.87754
16,998.7833661282115,895.7516,18.426027,29.92911
17,772.1257850583319,786.0414,17.280085,28.03643
18,670.1703899615428,713.32336,16.52233,26.708115
19,588.8222048856836,660.1527,16.234064,25.693438
20,497.9268106429502,697.5261,17.071688,26.410719
21,410.5683375519611,836.7297,17.58833,28.92628
22,331.1540035958607,959.53534,19.298222,30.976368
23,255.03179694726254,916.7918,18.837034,30.27857
24,201.50712122411352,1009.5674,18.719326,31.77369
25,166.32729781366407,1014.52466,19.648537,31.851604
26,134.2372664962726,1066.5482,19.557156,32.65805
27,104.84247710690595,1112.6685,20.354713,33.356686
28,76.37439482548335,1112.9362,20.480093,33.3607
29,69.89919132593373,1115.7206,20.556307,33.402405
30,82.83572450258167,1034.3627,20.065977,32.16151
31,60.0312545652848,1059.5358,20.071104,32.55051
32,40.241091083106795,1078.9226,20.100946,32.84696
33,34.65305535995065,1112.6593,20.430109,33.35655
34,30.50447461545396,1092.8378,20.567013,33.058098
35,27.225976062910302,1118.1707,20.665377,33.43906
36,24.86822812465339,1096.7473,20.34838,33.117176
37,22.558958072685087,1119.3514,20.678589,33.45671
38,20.081531119772873,1090.1525,20.240717,33.017456
39,17.15426936640264,1105.0242,20.565363,33.241905
40,15.769077024471205,1157.8168,20.679344,34.026707
41,14.357851248806698,1131.8726,20.755833,33.643314
42,12.070034242310976,1146.7169,20.886457,33.86321
43,11.318251164375338,1146.4512,20.67917,33.859283
44,10.354786634009463,1153.9214,20.68731,33.969418
