epoch,train_loss,val_mse,val_mae,val_rmse
1,11751.084404982576,7715.76,66.08963,87.8394
2,6957.417116579582,6141.475,62.365944,78.36756
3,6383.131761591071,6074.725,63.005596,77.94052
4,6362.736704015165,6074.6562,63.017296,77.94008
5,6362.817189115902,6074.6987,63.0988,77.94035
6,6362.784410345676,6076.185,63.21713,77.94989
7,6362.6276011539685,6076.269,63.22167,77.950424
8,6362.726913641221,6074.85,63.120415,77.94132
9,6442.3958606219085,6090.001,62.642593,78.03846
10,6363.152817142046,6074.6875,63.096943,77.940285
11,6363.083705812427,6074.672,63.00995,77.94018
12,13968.809946899819,7157.7544,64.63787,84.603516
13,6612.516432552601,6076.9624,62.853767,77.95487
14,12211.927215792477,15183.764,94.34345,123.22241
15,14120.187183791144,12548.022,86.23489,112.01796
16,11800.665958906593,10681.789,79.203926,103.35274
17,10299.418529012337,9345.782,73.46578,96.673584
18,9205.210731939345,8581.977,70.11503,92.63896
19,8486.673468468549,7872.7085,67.34718,88.72829
20,7806.9983565604925,7202.3506,65.051254,84.86666
21,7194.255079683636,6573.1953,63.12889,81.07524
22,6612.130854943096,6085.8467,62.78871,78.01183
23,6356.807492621129,6076.2085,63.197002,77.950035
24,6251.561396406194,5266.2812,57.736313,72.569145
25,5377.589656838199,4641.1514,53.535416,68.126
26,4737.875518233947,4098.7085,50.86421,64.02116
27,4226.245541928199,3583.0828,46.77068,59.858856
28,3440.9865592935926,2834.394,37.186367,53.23903
29,3157.9404072665493,2814.894,39.183582,53.055576
30,3053.8609377813514,2842.7632,35.974052,53.31757
31,2969.857749611785,2556.9429,37.211346,50.566223
32,2914.9485887972232,2451.7651,35.06291,49.5153
33,2896.4928476793557,2574.385,38.426167,50.7384
34,2852.324967019665,2562.9626,33.786316,50.62571
35,2836.398389583154,2437.4375,36.506676,49.37041
36,2816.0154659992318,2315.6248,34.693645,48.120937
37,2793.640736395151,2321.6702,35.237656,48.183712
38,2779.7394308621538,2262.948,33.31533,47.570454
39,3107.9124464362117,2307.4563,34.479877,48.035988
40,2767.017412302088,2364.3923,33.04764,48.62502
41,2729.049919618215,2267.3923,32.6471,47.61714
42,2709.5475597291143,2304.59,34.914345,48.006145
43,2673.096404199871,2382.8733,33.246086,48.814682
44,2654.041708719955,2376.7356,34.94542,48.751774
45,2621.840909853138,2388.1038,34.965233,48.86823
46,2611.2646523340895,2347.1787,32.73105,48.44769
47,2605.09680060004,2406.812,35.36407,49.05927
48,2568.8328726145405,2474.5881,35.737976,49.74523
49,2485.9353778775503,2406.4338,33.72273,49.055416
50,2263.8268915489275,2469.3188,35.21508,49.69224
51,2221.0211142612484,2201.7737,32.359863,46.92306
52,2157.3836693264066,2216.1577,31.578972,47.076084
53,2095.2098804598563,2337.7769,34.641354,48.350563
54,2075.371584141384,2277.095,33.641655,47.718918
55,2021.053660387655,2162.9377,31.713993,46.507393
56,1980.4804239454459,2174.8655,31.623365,46.635452
57,1965.0157189538675,2321.5266,33.33962,48.182224
58,1928.9956894134868,2122.505,30.178967,46.070652
59,1903.0598944390265,2134.663,30.632847,46.202415
60,1878.1335487624433,2140.3787,31.402458,46.264225
61,1855.4795008396713,2067.3542,31.447111,45.468166
62,1861.7919881103976,2306.2139,33.92672,48.023056
63,1820.7803263838096,2250.1946,32.441086,47.436214
64,1780.7115304289525,2390.9333,34.14358,48.89717
65,1771.6351032526488,2158.4592,30.906206,46.45922
66,1736.237900629151,2229.8086,31.791166,47.220848
67,1730.6713644098418,2436.6143,35.017506,49.362072
68,1702.0681651306386,2359.2134,33.837006,48.571735
69,1696.574008408865,2243.5479,31.022778,47.366104
70,1651.4254095054075,2273.4045,31.671516,47.680233
71,1672.513376692788,2513.732,34.1647,50.13713
72,1619.816461642571,2298.8315,32.792503,47.946133
73,1480.2271877469914,2234.135,31.613535,47.266636
74,1462.796105205724,2287.3394,32.566284,47.826138
75,1463.5478625457781,2370.383,32.468227,48.68658
76,1419.432511627896,2238.3394,31.329187,47.311092
77,1406.8329437459715,2391.774,33.517357,48.905766
78,1394.1950976024696,2296.8838,31.89812,47.925816
79,1389.3276820835165,2590.5085,33.77903,50.897038
80,1376.4717434023396,2328.3137,32.64465,48.2526
81,1365.8691888904227,2607.9023,36.409912,51.067627
82,1359.8001607834888,2538.2458,34.565647,50.38101
83,1326.6418748030542,2346.1016,32.35805,48.436573
84,1256.4296506629132,2346.9353,32.03587,48.44518
85,1249.6505228476087,2484.0835,33.227093,49.84058
86,1236.0771784680044,2342.1912,32.173256,48.39619
