epoch,train_loss,val_mse,val_mae,val_rmse
1,11669.564063914226,7657.6514,65.89012,87.50801
2,6934.404713025773,6138.612,62.373505,78.3493
3,6378.795303267697,6074.746,63.10649,77.94066
4,6362.548821078771,6075.186,63.153152,77.94348
5,6362.523538512545,6075.886,63.20015,77.94797
6,6362.819906607341,6074.7314,63.10426,77.94057
7,6362.827805803344,6074.7705,63.110447,77.94081
8,6002.204971373389,3918.4412,45.885704,62.597454
9,3343.3788207553416,2665.459,35.99081,51.628082
10,2656.773816813686,2421.8042,33.36598,49.21183
11,2195.8475094556406,2089.9124,30.66397,45.71556
12,1986.6522169427792,2244.7268,32.4683,47.378548
13,1806.1413934310922,2119.0276,29.296322,46.032898
14,1648.1686424055795,2089.8337,29.04547,45.7147
15,1405.2169761212267,2437.1248,31.263567,49.367245
16,1028.626689342701,2624.8643,33.383827,51.23343
17,645.2327382145722,2683.7378,34.703568,51.804806
18,409.513129502895,2430.3643,32.445827,49.298725
19,276.93704177104047,2530.9912,32.52475,50.308956
20,203.0450031034841,2558.5034,34.330276,50.58165
21,143.08887959426258,2635.0686,33.425957,51.33292
22,119.14686443738708,2471.1187,32.457645,49.710346
23,58.81850180670411,2603.6743,33.61189,51.02621
24,54.523032170860255,2588.0308,34.11033,50.872692
25,45.01658000841978,2544.1514,33.089535,50.439583
26,39.362806412489334,2512.2974,33.26779,50.12282
27,33.69213301450642,2566.4243,33.70742,50.65989
28,33.87144490639259,2576.8806,33.321194,50.762985
29,27.290177320572063,2541.8145,33.288055,50.416412
30,24.06899765972262,2657.5493,34.043587,51.551422
31,23.08515905092654,2600.792,34.204014,50.99796
32,21.011811524989756,2608.6301,33.902912,51.07475
33,18.86257647325223,2573.801,33.484768,50.732643
34,10.216143689790924,2614.019,33.576954,51.12748
35,9.57896389863254,2633.6797,33.792637,51.31939
36,9.429620870012782,2632.0764,33.6825,51.303764
37,9.17339701942116,2639.9736,33.91955,51.380672
38,8.364329755266732,2621.0142,34.020058,51.195843
39,7.8757771668821475,2648.8538,34.012177,51.46702
