epoch,train_loss,val_mse,val_mae,val_rmse
1,7925.621044704585,6012.2515,60.16562,77.53871
2,5436.284846456811,4300.301,50.73719,65.576675
3,4179.989316635956,3488.2961,46.68181,59.0618
4,3617.734166091366,3170.783,45.43855,56.309704
5,3415.653718884099,3079.6648,45.328876,55.494728
6,3360.157261794491,3062.391,45.471233,55.338875
7,3349.573054387019,3061.5723,45.55969,55.33148
8,3348.1744964463805,3061.816,45.58283,55.33368
9,3348.013416869884,3062.3716,45.613594,55.3387
10,3348.1077603814865,3062.2842,45.609142,55.33791
11,3348.019324669471,3062.5925,45.623966,55.340694
12,3028.9542373686327,1477.3286,25.535585,38.43603
13,1346.9036444817389,858.8351,18.903885,29.30589
14,950.2690183296373,702.7096,17.781412,26.50867
15,745.864073950397,690.1231,18.512398,26.270195
16,626.2605836823421,619.41034,17.277687,24.887957
17,509.42202058417433,837.91736,21.041496,28.946802
18,408.44189077718045,790.08105,20.692598,28.108381
19,301.3401148723934,805.70996,19.703262,28.38503
20,234.67832766349196,800.6757,19.514027,28.296213
21,182.6083690015207,720.39404,18.313025,26.840157
22,141.28251150316746,850.8019,20.408632,29.168509
23,176.6132914985128,845.7428,19.869999,29.081657
24,95.25525054883138,783.61615,19.4805,27.993145
25,76.16238442122065,773.9994,19.358774,27.820845
26,63.735212841385575,828.99603,20.113497,28.792292
27,49.816343516660815,848.73517,20.545374,29.13306
28,39.23594552274729,816.40405,20.098764,28.572784
29,35.330268073218384,816.0108,20.224064,28.565903
30,32.022307538410246,789.00323,19.565294,28.089201
31,31.236820799335884,786.8095,19.74862,28.050125
32,26.769378799128063,799.81775,19.803055,28.28105
33,23.845239690209528,815.5864,20.12732,28.558474
34,22.108905115630773,842.2908,20.542255,29.022245
35,20.633672543263177,823.1104,20.32957,28.689901
36,18.99257785775293,854.94934,20.35774,29.239517
37,16.913122031011174,833.0319,20.558859,28.862293
38,14.51924572306231,802.0691,19.643356,28.320824
39,11.745795399234769,824.58545,20.079489,28.715595
40,11.242468437872642,801.3612,19.978907,28.308325
41,11.14452866665209,826.89465,20.232885,28.755775
