epoch,train_loss,val_mse,val_mae,val_rmse
1,7841.234424638631,6867.0474,63.263973,82.86765
2,5390.900392059867,5106.461,53.766144,71.4595
3,4153.244055715795,4251.3423,49.599083,65.20232
4,3606.687818113819,3921.1865,48.382225,62.619377
5,3415.809499354465,3810.635,48.19654,61.730343
6,3361.3005710032526,3794.3606,48.379604,61.59838
7,3354.95491030377,3792.5603,48.469498,61.583767
8,3360.2206002411817,3794.024,48.52189,61.59565
9,3450.1820700767166,3213.2598,43.277363,56.685623
10,2396.484861303461,2421.457,33.661148,49.2083
11,1688.4458789233133,1747.3612,27.871378,41.80145
12,1383.3274242954649,1531.8258,25.586529,39.138546
13,1258.6353882117094,1455.8285,24.832348,38.15532
14,1596.8412061498443,1612.7284,26.509262,40.15879
15,1187.1543318450276,1430.2761,25.406378,37.818993
16,1519.1452809290552,3187.709,39.817337,56.4598
17,1458.1376833488143,1606.3461,27.497768,40.079247
18,1146.7072878002828,1378.4117,24.491585,37.12697
19,1125.1180465391637,1535.4868,25.775278,39.185287
20,1266.9163246594092,2005.1022,30.027826,44.778366
21,1272.8595289767059,1453.4111,25.965784,38.12363
22,1121.5815375395248,1452.533,26.205853,38.11211
23,1080.06468164206,1414.9376,24.825085,37.615658
24,1063.9620099077156,1401.7601,25.075409,37.440086
25,1054.8048920218232,1391.2517,24.753174,37.299488
26,1043.9565561843083,1506.4766,25.414038,38.813354
27,1043.570049638243,1457.2561,25.380703,38.174023
28,1018.7220732675497,1549.1857,26.03744,39.359695
29,1017.7617152597837,1415.0035,24.92926,37.61653
30,995.963555176712,1408.909,24.646673,37.53544
31,1003.7846755308851,1459.0789,25.285442,38.19789
32,998.014539814215,1397.0839,24.468098,37.377586
33,991.7652741605565,1374.8201,24.734835,37.078568
34,985.0691194229059,1399.9408,24.43724,37.415783
35,972.4894209898036,1387.0352,24.255688,37.24292
36,940.9653590610357,1392.2444,24.197699,37.31279
37,937.0351460702027,1519.5621,23.898117,38.98156
38,966.953188992145,1514.8032,25.074482,38.92047
39,966.7046870947471,1446.7091,24.881344,38.03563
40,965.1774412792449,1426.1393,24.54368,37.76426
41,915.8261020125052,1359.7255,23.36426,36.874454
42,888.7102080205711,1417.1627,24.647627,37.64522
43,896.9788420959477,1359.6031,23.758995,36.872795
44,896.8246356272431,1438.4678,24.73414,37.92714
45,940.5885623195364,1444.4038,25.134588,38.005314
46,973.7153022092914,1392.9299,23.931425,37.321976
47,972.4671181009284,1354.0269,25.115877,36.797104
48,888.1687557792163,1329.7418,24.175179,36.465626
49,863.4830505598927,1275.8754,22.61451,35.7194
50,801.4272910205889,1331.0774,23.668604,36.483932
51,875.5013275231316,1390.736,23.52404,37.292572
52,927.7268957453605,1366.0707,23.906153,36.960392
53,886.5127931306572,1400.2548,24.487907,37.41998
54,848.9453300044039,1361.3403,23.92365,36.896347
55,821.7135700731487,1314.9459,23.351349,36.262184
56,828.2225550143394,1270.0587,23.441874,35.637882
57,802.5158184549293,1197.1964,21.590384,34.600525
58,886.8650805146347,1228.4193,23.833628,35.048813
59,892.7999944146845,1469.5166,24.923609,38.334274
60,878.7983506100976,1363.4906,24.025465,36.925472
61,865.838493559853,1346.7238,24.311804,36.697735
62,901.2858180192341,1461.6324,24.801298,38.2313
63,855.7012861747339,1370.9471,24.223692,37.026302
64,868.4436491259645,1315.8524,23.584288,36.27468
65,847.4848756909076,1413.7987,24.10538,37.600513
66,823.804490722094,1393.1567,23.617926,37.325016
67,839.472841180561,1418.1709,24.267822,37.65861
68,877.4331649696653,1370.0192,24.103886,37.01377
69,814.6496218515535,1410.6771,23.869421,37.558983
70,812.1534689957113,1283.5049,22.991863,35.826035
71,772.5367270412025,1327.8127,23.125488,36.439163
72,768.0135924022918,1186.869,22.545725,34.450966
73,829.4519510124496,1281.1549,22.888838,35.793224
