epoch,train_loss,val_mse,val_mae,val_rmse
1,11744.638565343172,7764.5396,66.164055,88.11662
2,6941.529302912384,6197.507,62.478138,78.72424
3,6365.773229540113,6128.8594,63.156418,78.28703
4,6349.168693883445,6128.943,63.21736,78.28757
5,6349.119132508764,6130.445,63.340775,78.29716
6,6348.782933670929,6131.077,63.372208,78.30119
7,6349.2025335603885,6129.9805,63.313488,78.29419
8,6360.837187002071,6207.6465,62.449596,78.78862
9,5410.236237670043,3495.5122,41.77827,59.122856
10,3199.4853768323774,2762.1777,38.216,52.556423
11,2611.827307846235,2412.718,34.665115,49.119427
12,2252.621706852618,2305.638,33.685165,48.01706
13,1998.5423818539873,2381.9075,34.353905,48.80479
14,1699.067461342067,2477.4966,35.251167,49.774456
15,1285.8815429811982,2731.6536,37.377823,52.265224
16,914.6247908855412,2814.568,37.75346,53.0525
17,662.6969818414769,2782.4688,37.90803,52.74911
18,468.4247030602693,2962.978,38.412594,54.433243
19,369.199850685601,3038.3904,39.110237,55.121597
20,304.14222185240646,3128.265,39.729065,55.930893
21,248.94823191422122,3139.4841,39.607563,56.0311
22,216.68172801497334,3141.4158,39.198063,56.048336
23,190.11662547056198,3246.2275,40.838078,56.975674
24,127.95168187196731,3151.1982,39.444923,56.135536
25,122.33222845355898,3097.4917,39.45807,55.655113
26,113.8639571698142,3111.327,39.737038,55.77927
27,108.17238563853665,3099.7656,39.444042,55.675537
28,104.41037881519325,3079.6777,39.42562,55.494843
29,100.2571079862946,3097.5151,39.283916,55.655323
30,94.8999498885418,3200.478,39.980927,56.57277
31,88.40827510320737,3199.1619,39.666782,56.561134
32,85.82269834286244,3045.0247,39.068684,55.181744
33,85.74974375353412,3144.9336,40.000626,56.07971
34,86.55158303444973,3130.4724,40.09019,55.950626
35,44.62259665166443,3178.6367,39.82675,56.3794
36,50.53095450076121,3173.91,39.754154,56.337463
37,35.982377024055516,3121.785,39.417572,55.872936
