epoch,train_loss,val_mse,val_mae,val_rmse
1,7769.975406811847,6751.1772,62.00636,82.16555
2,5289.196183968212,4974.0645,52.592514,70.52705
3,4035.558997917039,4094.957,48.46846,63.99185
4,3472.9738680530736,3737.8357,47.22467,61.13784
5,3278.5220775178577,3626.0405,47.12194,60.216614
6,3226.980764526435,3597.6223,47.244133,59.980183
7,3217.370789344975,3591.1362,47.332245,59.92609
8,3215.9132079399474,3589.4822,47.365124,59.91229
9,3216.0744128254123,3588.9536,47.370377,59.907875
10,2115.292455504009,1682.8701,23.515186,41.0228
11,1085.6692858606532,1223.3046,19.827866,34.975773
12,807.2356051945741,1063.4645,19.324833,32.6108
13,677.6157387451773,944.8437,18.160753,30.73831
14,603.8335250189169,965.33295,19.390871,31.069807
15,533.1340877280585,919.83923,19.36252,30.328852
16,482.5224663958104,1032.946,18.78721,32.139477
17,435.59683545294166,853.899,18.231041,29.22155
18,393.19690469059077,875.87976,17.986082,29.595266
19,342.02189714154395,793.4585,17.457384,28.168396
20,295.86450525549975,901.5117,17.983128,30.025185
21,260.23455206545566,766.7076,17.862549,27.689486
22,217.7142287872317,968.5666,18.406378,31.121803
23,202.86007163261613,860.7981,18.587498,29.339361
24,154.12900630044138,959.8152,18.798847,30.980885
25,141.09349135074004,991.04785,18.75459,31.480913
26,124.98554961772825,974.83124,19.085127,31.222288
27,119.95764486576299,1044.793,18.91129,32.323257
28,71.42602625711966,802.28796,17.15195,28.324688
29,57.26383902666615,1038.9293,19.040678,32.232426
30,83.92897211171325,928.07666,18.656384,30.46435
31,39.16828458851301,977.2481,18.619427,31.260967
32,29.183509377809866,957.05695,18.185555,30.936337
33,19.162090976834154,996.30493,18.594225,31.564299
34,15.881025070440078,1015.9338,18.65412,31.873716
35,14.028339078055033,1004.15924,18.483103,31.68847
36,11.66797197193615,987.8011,18.700792,31.429302
37,12.279238725577702,1016.36084,18.785769,31.880415
38,9.344254433895708,1005.46594,18.511662,31.709084
39,9.99380330756909,1027.2483,19.020088,32.050713
40,7.685328326188546,1020.3667,19.157553,31.94318
41,7.020320460279603,1053.6267,19.287695,32.459618
42,9.731216070129573,1025.2977,19.009834,32.02027
43,36.50153117755135,1018.8736,19.00007,31.9198
44,5.46156301306027,1020.4203,19.060127,31.944017
45,4.277572500725602,1027.0575,19.125898,32.047737
46,3.6251422399353936,1035.5927,19.092953,32.180626
