epoch,train_loss,val_mse,val_mae,val_rmse
1,6227.587907437658,4114.1836,49.139656,64.1419
2,3560.8902523318116,3365.644,46.45305,58.01417
3,3326.8434964189933,3345.8054,46.718647,57.842937
4,3323.0715536907624,3346.222,46.66402,57.84654
5,3323.1700634881677,3345.841,46.734493,57.843246
6,3323.0762741495237,3346.1409,46.76913,57.845837
7,3323.3863076284356,3345.8738,46.740982,57.84353
8,3323.2865110526714,3345.805,46.716255,57.842934
9,3326.525863759979,3352.2366,46.51673,57.898502
10,2925.508256183071,1862.8282,29.740042,43.160496
11,1685.1519601833406,1331.4454,25.652138,36.488976
12,1509.2327574530514,1382.994,25.143093,37.18863
13,1417.8960534204505,1198.2645,25.279417,34.61596
14,1308.1873292250536,992.1819,21.322142,31.498919
15,1088.2996241560045,913.24274,21.375652,30.219906
16,962.1213296832954,1026.6675,23.195408,32.041653
17,903.5344291508935,932.07446,21.63643,30.529894
18,847.0555631493554,988.5753,22.54472,31.441618
19,785.7138003980999,978.00214,22.25991,31.273026
20,725.9768280600258,1095.3365,22.906313,33.095867
21,607.1162610593069,955.0424,21.777721,30.90376
22,516.7344443782519,1093.3567,23.923384,33.065945
23,438.9665390499128,1025.0659,21.662212,32.01665
24,346.3616144293165,1141.4719,23.456308,33.785675
25,269.82965978180385,1192.8291,22.641638,34.537357
26,215.43904821705183,1144.1263,22.347425,33.824936
27,136.6867717659461,1055.1383,21.702702,32.48289
28,117.039182461291,1059.8884,21.980883,32.555927
29,104.30865879769051,1124.015,22.585344,33.526333
30,89.70373378188513,1147.936,22.005562,33.881207
31,79.05286570389823,1066.425,21.48308,32.656162
32,71.77643511556708,1094.8218,22.081747,33.088093
33,61.54975453570364,1137.2675,22.565346,33.723396
34,58.980904349418275,1158.343,22.570408,34.03444
35,50.85220272727463,1119.1637,22.35468,33.453903
36,46.38976295943583,1129.0654,22.419838,33.60157
37,43.36328148247591,1108.9296,22.443727,33.300594
38,30.445461379783566,1106.064,21.908003,33.25754
39,28.45576912431672,1107.9913,22.369038,33.286503
40,27.401938483690213,1100.4124,22.250778,33.172462
