epoch,train_loss,val_mse,val_mae,val_rmse
1,6201.870991254686,4034.56,48.917763,63.51819
2,3571.019939847393,3302.7012,46.27032,57.46913
3,3342.3031913035165,3284.9512,46.513718,57.314495
4,3338.302680858101,3285.0125,46.543606,57.31503
5,3338.4902923634204,3284.9485,46.525288,57.31447
6,3338.5272077889535,3284.9722,46.505875,57.31468
7,3338.5207816690286,3284.9949,46.50109,57.314877
8,3338.3938427993294,3285.0466,46.54889,57.315327
9,3338.3919361007784,3284.9688,46.53409,57.314648
10,3493.919940639023,3285.1296,46.48507,57.31605
11,3338.503759500756,3285.024,46.4953,57.31513
12,3338.3912128600314,3285.1414,46.48398,57.316154
13,3338.5380712804317,3284.9763,46.537045,57.314713
14,3338.3872133553655,3284.9434,46.518627,57.314426
15,3337.4859138284633,3285.215,46.477997,57.316795
16,3338.263413032666,3284.9753,46.53889,57.314705
17,3507.5751147358264,2644.1807,41.71916,51.421597
18,2037.9396247838195,1664.6282,30.421432,40.799854
19,1616.0913556637709,1848.577,29.593363,42.995083
20,1608.9071572948333,1521.9039,27.89398,39.011585
21,1456.1957489309418,1533.8243,27.969149,39.16407
22,1402.8527418806093,1462.6031,27.761835,38.243996
23,1361.0584253574004,1418.9138,26.750353,37.668472
24,1350.8629040053406,1415.6884,27.37586,37.625633
25,1305.5911784955306,1403.5122,26.101028,37.463478
26,1284.4200034932926,1292.3358,25.72823,35.949074
27,1266.4745048634086,1505.202,29.719921,38.796932
28,1256.9076557690696,1200.9419,24.488867,34.65461
29,1206.4844385685226,1334.283,25.914019,36.52784
30,1225.193784117488,1243.7484,24.33483,35.26682
31,1197.4314725746465,1280.3718,25.36611,35.782284
32,1155.4309577804718,1134.8663,23.847612,33.68778
33,1102.390142516476,1243.5521,25.924942,35.264034
34,1034.0154140200614,1359.6975,27.638796,36.874077
35,1014.5399571503219,1183.0995,23.923548,34.396214
36,971.7860092764807,1289.3553,24.37737,35.907593
37,897.6145056955135,1323.7002,27.171076,36.38269
38,942.2362400486692,1388.142,26.506914,37.25778
39,842.3649199325292,1265.0913,25.052254,35.568123
40,777.3126947009208,1210.1661,24.913391,34.78744
41,748.0522500202818,1193.8058,24.391167,34.551495
42,701.4754839406746,1319.7128,25.656408,36.32785
43,680.075266611324,1258.3955,24.489517,35.47387
44,475.7982183277276,1321.6896,25.174564,36.35505
45,453.27322578720805,1292.693,25.079891,35.95404
46,413.5740869851902,1411.7269,27.208038,37.572956
47,406.4867520937138,1352.1097,26.15464,36.771046
48,373.5090415825783,1331.612,25.250933,36.49126
49,347.2179693660433,1329.9873,25.312561,36.46899
50,329.4677675002714,1376.124,25.94687,37.096146
51,303.420655390575,1348.658,25.177416,36.72408
52,294.93001388667915,1351.2383,24.768974,36.759193
53,280.62853065705093,1297.6898,24.382767,36.02346
54,281.39033858696314,1335.0602,25.142225,36.538475
55,216.30602375308825,1399.7904,25.279654,37.413773
56,207.05217120320034,1318.6906,24.983414,36.313778
57,204.27055998459414,1338.6089,24.999397,36.587006
