epoch,train_loss,val_mse,val_mae,val_rmse
1,7830.775729531374,6289.044,60.488834,79.30349
2,5341.5773069979605,4466.007,48.624733,66.828186
3,3709.057470349087,3052.434,36.23984,55.248837
4,2642.2780202702675,2254.7375,30.393017,47.484077
5,1928.868193069355,1682.9265,24.80364,41.023487
6,1456.3102689407342,1370.8611,23.162313,37.025143
7,1170.5918272689073,1086.4688,19.760918,32.961624
8,973.7819645938865,1032.6877,20.44032,32.13546
9,846.4594180592479,843.41455,17.931293,29.041601
10,755.7010924577618,795.31964,18.369879,28.201412
11,694.9694135815178,759.36707,17.299532,27.556616
12,628.058131381411,769.30084,16.718077,27.736273
13,581.0184388589233,804.0786,17.631762,28.35628
14,521.6977092732311,786.3431,17.394608,28.04181
15,476.8840944662234,804.5853,18.05988,28.365213
16,425.10233580597253,837.42194,18.249332,28.938244
17,355.99091675871654,769.2071,17.710428,27.734583
18,341.02733957853684,846.2327,17.650965,29.09008
19,274.8060004681787,817.73254,18.028156,28.596024
20,249.14158970056474,740.1003,16.956572,27.204784
21,187.88338629533527,820.78076,17.50622,28.649271
22,153.05763547622263,828.5292,17.297688,28.784184
23,158.29209552790658,861.5073,17.533617,29.351444
24,102.42664557007224,903.4763,17.885696,30.057882
25,79.81692423072181,873.6136,17.415945,29.556955
26,68.10243456283163,910.1985,18.514883,30.169497
27,51.224010589229806,929.8661,18.524794,30.493706
28,42.8681638342547,921.04816,18.379097,30.348776
29,35.450556938374476,912.9974,18.57057,30.215847
30,122.36796814862063,837.26483,17.638464,28.93553
31,27.712435179472823,867.11237,18.293604,29.446772
32,17.86817120615338,822.08685,17.834969,28.672056
33,15.606661847189963,827.1295,17.756851,28.75986
34,13.976243063889186,872.38873,18.105108,29.536228
35,12.56435950616072,845.93427,17.82546,29.08495
36,38.112530093217686,906.57086,18.110424,30.109316
37,15.260959708714324,918.49524,18.164062,30.306686
38,10.461989931080803,924.36273,18.438105,30.403334
39,9.010461966935537,919.5768,18.331335,30.324524
40,8.170722750083861,908.15265,18.249746,30.13557
41,7.610508704592796,913.5221,18.171911,30.224527
42,6.902297511326211,909.9573,18.333729,30.165499
43,4.973015075815448,914.81,18.380262,30.245827
44,4.554085331925523,919.21295,18.383566,30.318525
45,4.326820996359885,912.92957,18.376337,30.214724
