epoch,train_loss,val_mse,val_mae,val_rmse
1,11686.91421858899,8064.0073,66.91552,89.79982
2,6884.141557673342,6401.3413,62.843803,80.008385
3,6316.123224183348,6320.5166,63.444412,79.50168
4,6301.512067701575,6319.9106,63.474857,79.49786
5,6301.507032067467,6319.402,63.512264,79.49467
6,6301.733044193509,6319.0156,63.5635,79.49223
7,6301.711038937967,6318.96,63.586014,79.49188
8,6301.632631756551,6320.5015,63.445076,79.50158
9,6301.752990544068,6319.6084,63.495087,79.495964
10,11781.454802198823,10385.605,76.17351,101.90979
11,8195.306453887208,7077.0986,63.844612,84.125496
12,6629.933380189847,6439.0156,62.7878,80.24348
13,6340.325284786626,6327.336,63.272602,79.544556
14,6302.4078334572205,6319.448,63.50689,79.49496
15,7862.04780375683,7079.014,63.909542,84.13688
16,6596.798219199035,6397.759,62.85924,79.98599
17,6323.412506430409,6321.3013,63.354206,79.506615
18,6175.259927052995,5536.343,59.22159,74.4066
19,5686.86591154331,5266.2847,57.33943,72.56917
20,4910.724172638897,5094.6157,56.74502,71.37658
21,4725.629011035327,4319.276,49.269363,65.7212
22,4633.98102539783,4412.7334,48.970432,66.428406
23,4818.96811855021,4726.1284,52.220863,68.74684
24,4717.882485177757,4451.644,50.558685,66.72064
25,4572.045754287503,4300.8203,50.083744,65.58064
26,4365.30223795635,3671.2522,46.676155,60.59086
27,3842.4432629623434,3456.5505,45.170868,58.792435
28,3469.0774357063433,3106.7788,42.34574,55.738487
29,3193.7714953822306,2791.5986,39.516144,52.835583
30,3082.8050799478397,2610.242,37.142967,51.090527
31,3009.396333429342,2513.937,36.718063,50.139175
32,2968.8960806730124,2730.0405,38.344185,52.24979
33,2911.9259849334617,2498.578,34.92344,49.985775
34,2898.8812817526305,2431.4836,34.914997,49.310078
35,2884.7356477390003,2885.1108,41.428715,53.713226
36,2813.793548170126,2779.0056,39.17984,52.716274
37,2811.2104617043783,2440.979,35.535564,49.406265
38,2805.238999602249,2771.8809,39.859406,52.648655
39,2772.688057259689,2564.4592,34.509583,50.64049
40,2805.1664594145514,2553.385,37.203346,50.53103
41,2756.5511585644504,2383.7756,35.26259,48.823925
42,2757.7548466600833,2841.0786,38.902927,53.30177
43,2732.9263411186257,2352.7747,34.47916,48.50541
44,2703.3575031993028,2417.3523,35.79929,49.166576
45,2730.8947169488765,2423.835,35.077118,49.23246
46,2733.7213932696673,2367.779,35.11614,48.65983
47,2685.514219167927,2396.0574,34.372173,48.94954
48,2690.8715336991336,2606.9834,36.618523,51.058628
49,2670.3540465157866,2845.3933,40.766182,53.342228
50,2658.6826316236197,2270.253,34.04034,47.64717
51,2677.7584854738225,2776.8127,38.70999,52.695473
52,2697.232292620792,2581.447,37.42197,50.80794
53,2634.6683501579973,2603.735,36.746815,51.026806
54,2618.087037999445,2368.4675,34.798622,48.666904
55,2629.499629431516,2641.2266,37.56959,51.392864
56,2588.9903676451077,2266.8909,33.158607,47.611877
57,2598.592433657582,2455.0945,36.039616,49.54891
58,2604.556093971884,2311.266,34.200054,48.07563
59,2587.020622860423,2350.3289,34.468014,48.48019
60,2564.3215364518733,2510.5237,37.40534,50.105125
61,2592.263765329308,2544.109,36.527603,50.43916
62,2596.070370036385,2373.3352,35.20406,48.71689
63,2539.9837836160327,2325.0098,34.43447,48.218353
64,2514.4907751207365,2401.0544,35.679356,49.000557
65,2539.9006775832554,2364.87,34.80273,48.62993
66,2532.36192309315,3171.701,42.97609,56.317856
67,2498.155825501055,2328.554,35.22555,48.255093
68,2327.4579016108933,2314.5781,34.64744,48.11006
69,2321.6442572681017,2296.59,33.421574,47.922752
70,2296.9031762991613,2357.9236,33.944656,48.558456
71,2286.3763824929547,2304.1628,34.516624,48.001698
72,2270.6549556503023,2320.5522,33.830017,48.17211
73,2255.9730379064677,2376.3877,34.6075,48.748207
74,2202.9425427589913,2287.4756,34.39511,47.82756
75,2212.624013834126,2364.2686,33.52183,48.623745
76,2208.0532217990276,2364.825,34.358074,48.629467
77,2186.75190797602,2276.0625,33.60543,47.708096
78,2180.0223330498784,2470.5193,35.53564,49.70432
79,2043.6757970853175,2353.523,34.124302,48.513123
80,2030.6810905461007,2540.5886,36.179173,50.40425
81,2012.5087296905413,2408.7334,34.59645,49.07885
