epoch,train_loss,val_loss,val_mae,val_rmse
1,6166.886911384133,4085.174560546875,49.168723632276844,63.915370299692974
2,3551.5639292512237,3347.958984375,46.589798088947894,57.86155013802344
3,3330.805223054434,3330.11865234375,46.813174744805494,57.70718024946073
4,3326.9565284981263,3330.302734375,46.80104818395264,57.708775193855914
5,3327.1392653193684,3330.891357421875,46.77380311018313,57.71387491255352
6,3327.415965398172,3329.85400390625,46.86199676368598,57.70488717523196
7,3327.2143812629156,3330.3759765625,46.92468646815322,57.70940977485821
8,3327.356213410526,3329.92138671875,46.834590060021576,57.70547102934651
9,3327.2170533063554,3330.61376953125,46.93993567118466,57.711469999743116
10,3327.2981267796263,3330.091796875,46.81523827655556,57.706947561580485
11,3327.4271517631396,3329.852294921875,46.856404075269175,57.70487236726094
12,3329.2152309749613,3329.821533203125,46.87403538563029,57.70460582313274
13,3327.418487073604,3330.41796875,46.92840729243345,57.70977359815233
14,3327.4880550618764,3330.10888671875,46.91322612715953,57.70709563579465
15,3326.974461558881,3329.720947265625,46.83557337403356,57.70373425754719
16,3323.9512311636377,3297.42041015625,46.62181016260795,57.42316962826286
17,2076.5699736939687,1496.0418701171875,26.234804011187514,38.67870047089467
18,1264.5605646340637,1012.8198852539062,21.560214132869724,31.824831268270792
19,1007.258390228955,878.7828979492188,19.76089162137205,29.644272599428355
20,881.0302949681326,816.2116088867188,18.625274836929876,28.5694173704456
21,785.0369000866303,684.167236328125,17.650071660980313,26.156590686252002
22,684.5966771142214,597.7833251953125,16.272352993343006,24.449607874060323
23,560.7195004338955,468.1927185058594,14.660813416012434,21.637761402369225
24,449.2830779113258,363.3509826660156,12.819191081924359,19.061767564053856
25,344.25469425171775,263.2925109863281,10.946940952353453,16.226290734062673
26,258.71981757816593,190.63401794433594,9.085425988733332,13.807027846149074
27,200.086512687761,137.54811096191406,7.703883945535067,11.728090678448648
28,150.68616391039106,111.80479431152344,6.977678065283132,10.573778620319391
29,118.810846080719,87.45182037353516,6.217740298160281,9.351567802969466
30,98.8855435760977,66.73507690429688,5.43044991402554,8.169153989508146
31,82.05831661244709,61.25108337402344,5.229323692667025,7.826307135170676
32,67.40556537483444,50.782073974609375,4.809976459973501,7.126154220518202
33,58.76936813080145,49.1998176574707,4.895882284158849,7.014258168721102
34,53.57925185477173,37.95473098754883,4.145592388962607,6.160741107005619
35,44.00866263867805,29.489517211914062,3.7273270899292785,5.430425140991639
36,38.97482518189276,31.0780029296875,3.982441839475506,5.574764831783265
37,36.00873230273415,38.995994567871094,4.491789358002799,6.24467729893796
38,29.56278651410553,18.917787551879883,2.973651093369516,4.349458305568624
39,27.21714160267616,29.42646026611328,3.887536569085719,5.424616139978319
40,24.584760901761932,26.019386291503906,3.662670980759332,5.100920141651299
41,23.22094816573778,14.799642562866211,2.6935952136802532,3.847030356374409
42,19.106584242722363,13.833944320678711,2.6891449633195657,3.7194010701561497
43,17.79246341756762,11.080010414123535,2.2984977447219386,3.3286649597283797
44,16.281342311140133,12.008617401123047,2.299467711725333,3.465345206631375
45,14.857177522918827,22.455543518066406,3.127273890955863,4.738728048544926
46,15.756190654604097,13.193021774291992,2.5686189852244445,3.632219951254603
47,11.950564533462071,8.736778259277344,2.108149337527346,2.9558041645679682
48,11.717569188855142,6.919788360595703,1.8419731310493825,2.630549060670738
49,10.09085491075215,7.752992153167725,1.9117054456271874,2.784419536127364
50,23.26621993611394,6.673689842224121,1.785621560416182,2.583348571568328
51,7.806661112127227,4.700282096862793,1.4980895636664082,2.1680133986815657
52,7.638150109362715,6.2136406898498535,1.7601174279168315,2.492717531099313
53,10.63463320824389,8.580463409423828,2.154233290531878,2.92924280479168
54,6.9374480623925,5.214536190032959,1.636061277434862,2.2835358963749526
55,6.9889255666740056,5.020930290222168,1.5959659730266327,2.240743245046645
56,6.901643135117881,5.060234546661377,1.6136438747489237,2.2494965095908412
57,10.258154148919616,10.822426795959473,2.3518667212932183,3.2897457038439115
58,6.461046493683722,3.232401132583618,1.2820252447172469,1.7978879644136945
59,4.87188183140613,5.295445442199707,1.7277916834332314,2.301183487295115
60,20.926031738088277,7.387909889221191,1.9005393622155191,2.71807098678846
61,5.354877888457033,5.311997413635254,1.4910406929176065,2.3047770854543077
62,4.351638396574959,2.888760805130005,1.206881491397428,1.6996354918422965
63,4.21958841297406,3.229719400405884,1.2789597480195956,1.7971420089703216
64,4.264331100794594,3.0429043769836426,1.2336531062058738,1.7443922658002249
