epoch,train_loss,val_loss,val_mae,val_rmse
1,7857.466757142006,6264.8154296875,61.19980769707431,79.15058704575412
2,5386.658750384913,4505.544921875,51.54748358421944,67.12335600873216
3,4134.852557066513,3657.726806640625,47.29104325155398,60.47914356735407
4,3581.6041921723518,3322.34716796875,45.823027245612764,57.63980541230817
5,3385.8789152520067,3216.658447265625,45.549071795303256,56.715592629061234
6,3330.4633879082567,3190.4150390625,45.59505713565561,56.48375907340534
7,3318.735437391976,3184.83544921875,45.67242473581688,56.43434636122536
8,3317.6189950408257,3184.315185546875,45.694821714407915,56.42973671342863
9,3317.4527528135927,3184.11865234375,45.712503809606154,56.427995289073934
10,3317.5430637366894,3184.138671875,45.70920376797347,56.428172678857855
11,3317.543168035799,3184.2939453125,45.69612904885931,56.42954851239287
12,2183.680026724319,1344.65234375,24.380186031536713,36.66950154760765
13,1162.391423501259,909.3604125976562,18.66492040989927,30.155603336654636
14,870.9522615349073,755.1188354492188,16.66689038102423,27.47942567538883
15,712.8312984013057,607.87353515625,15.050724037003434,24.655091465177126
16,632.7292269144707,555.6361083984375,14.435394243206114,23.571934761458117
17,538.6417049594693,453.42303466796875,13.714477073911413,21.293732286003053
18,435.9573359407593,361.81005859375,11.332841011619507,19.02130538616501
19,338.87005363022985,262.1827697753906,9.520924597041054,16.19205884918254
20,266.72143848610773,201.7002716064453,8.320007157356049,14.202122081099194
21,192.28411692081556,167.81491088867188,7.480671602353089,12.954339461688962
22,152.18433597053,127.90107727050781,6.880427412165511,11.309335845685538
23,123.09654875826244,174.30307006835938,9.018995526445302,13.202388801590391
24,109.99930679214584,124.1505126953125,7.591316258752009,11.142284895626771
25,89.98094370769833,70.12610626220703,5.053613523926324,8.374133164824109
26,65.44568552428268,49.20492935180664,4.06800288372961,7.014622538084757
27,53.87721168775128,42.90510940551758,3.8848640163019796,6.5501991882321855
28,44.88594616224867,50.099151611328125,4.600810170855491,7.078075417182847
29,51.06829652707439,52.12754440307617,4.624364189924344,7.219940747892338
30,39.91232100218174,34.70745849609375,4.0601449550277735,5.891303632991067
31,30.059845365995976,24.95879554748535,3.173374644945567,4.995877855541041
32,25.547586624135807,22.913658142089844,3.123897463206378,4.786821298324165
33,22.32753735473788,19.614307403564453,3.1237520017357223,4.428804285985604
34,22.34301985651539,15.750104904174805,2.6616071904694274,3.968640183258594
35,19.334811091195682,15.8489408493042,2.728756548716676,3.9810728264255855
36,17.12308202393102,13.117935180664062,2.4077218176639,3.621869017601832
37,25.1378820695774,28.673843383789062,3.296639906174424,5.354796297132979
38,16.350029207533964,12.083208084106445,2.465704853435452,3.47609092
39,12.265210188049005,9.268658638000488,2.049140117567685,3.044447181016693
40,11.390083693124197,9.623106956481934,2.1831623268081986,3.1021133049071454
41,10.264475486571063,9.154394149780273,2.1618646985961023,3.0256229358233444
42,10.203567828028655,7.510834693908691,1.8908910661945277,2.7405902090441563
43,10.108055630385005,8.527566909790039,2.060206564373541,2.920199806484145
44,10.157433825090896,8.223177909851074,2.0806554363839846,2.8676083954841314
45,8.472789439439621,8.364261627197266,2.118681150085781,2.8921033223585333
46,8.317320400487823,8.07773208618164,2.1586009679917955,2.8421351280651033
47,8.455962255966565,8.729290962219238,2.1579590302101574,2.9545373516371796
48,7.7596306755371485,7.774713516235352,2.1376340786237202,2.7883173270335195
49,8.459932156300287,5.186100482940674,1.672891793646508,2.2773011401526753
50,6.423821805316176,5.970186233520508,1.7675916269388432,2.44339645442988
51,7.278087983370888,5.423790454864502,1.7738916200420234,2.328903272973032
52,5.805830960507159,4.45195198059082,1.5849335117115837,2.1099649240190748
53,6.817699071638007,6.787870407104492,2.0072319476537035,2.605354180740978
54,5.76269442915386,4.8574538230896,1.634711003470201,2.2039632081978136
55,5.376639812976331,5.130421161651611,1.6514792895748913,2.265043302378922
56,5.189232189414309,3.4178740978240967,1.363495432576718,1.848749333420866
57,5.001046956684357,4.890748023986816,1.5941024555037202,2.2115035663518197
58,4.936541842413949,3.6288511753082275,1.4483346983785663,1.9049543761749854
59,4.859902006914414,6.166027545928955,1.726006933875337,2.4831487160315135
60,23.05615757258925,6.404707431793213,1.7858267293341545,2.5307523450138723
61,4.957030106560864,3.751969337463379,1.4696846203763105,1.9370000871098016
62,3.6468895899590152,2.796090602874756,1.2663324905419144,1.672151489212253
63,3.078457304571968,2.5013253688812256,1.1953252853194152,1.5815578929907137
64,3.032644438122157,3.7171711921691895,1.4505711732154654,1.9279966784642524
65,3.0417495789379356,2.1106042861938477,1.0770828767091007,1.4527918936289008
66,3.199552058870445,3.267449378967285,1.3744758803919455,1.8076087460972534
67,3.1306300822595694,3.3831422328948975,1.3829881218375955,1.8393320072501587
68,3.3386542592470008,5.05910062789917,1.67633560255364,2.2492444571231403
69,14.361473573368215,2.947772741317749,1.288286914664827,1.7169079012334205
70,2.845239003259364,2.3928773403167725,1.1582736571629841,1.5468928018181392
71,2.5339272325386,1.9309849739074707,1.0147882498822063,1.3895988535931767
72,2.5382101647958435,2.2029240131378174,1.1000508389701757,1.4842250547466909
73,2.860514590032375,1.9163665771484375,1.0467790878875922,1.3843289266458452
74,2.6848377637323573,2.7709147930145264,1.3315007385087838,1.664606497949148
75,2.7645921804157703,2.9624717235565186,1.347115928118366,1.7211832335798878
76,2.809894139798523,3.322234630584717,1.3961506851294474,1.822699819110299
77,2.8675337571364183,3.2324841022491455,1.3888578608485302,1.79791103846913
78,2.728943544288994,2.246516227722168,1.137698332392908,1.4988382927194541
79,2.8538966030356083,3.0852878093719482,1.3631189302826898,1.7564987359437376
80,2.9353266498956114,3.562612771987915,1.4706589651744177,1.8874884826106662
81,2.6518430352135214,2.81149959564209,1.296115457727525,1.6767526936439046
82,2.678908500259118,2.6967670917510986,1.2130253761959409,1.6421836352098687
83,2.139932851009284,2.303130626678467,1.108635677698873,1.5176068748784932
84,2.533099043998306,2.0483572483062744,1.0780054677809312,1.4312083175786376
85,1.4015116550629865,0.971373438835144,0.7023635270825105,0.9855827914666246
86,1.2411938404021412,1.2364323139190674,0.8120512053214219,1.1119497803044287
87,1.2094284606752923,1.1941170692443848,0.7987957809855531,1.0927566377031919
88,1.2333806256768967,1.344426155090332,0.8839002552205205,1.1594939219721387
89,1.3148645650635686,1.2611950635910034,0.8482191499771298,1.123029413502159
90,1.2389369776350483,1.0867799520492554,0.7902548160483279,1.0424873869976823
91,1.2094033298716755,1.698820948600769,0.9900793631113936,1.3033882570442197
92,1.2690884462224399,1.071546196937561,0.7734935084410535,1.0351551559730363
93,1.2399035186731202,1.076934814453125,0.7867831328500821,1.0377546985936152
94,1.230099674022963,1.7639604806900024,1.0149340938680846,1.3281417396836839
95,1.1648087575794859,1.4732909202575684,0.9336354381741893,1.2137919592160629
