epoch,train_loss,val_loss,val_mae,val_rmse
1,17671.316689068808,13661.169921875,84.65431008209013,116.88100753276812
2,13029.095432624086,10394.2099609375,72.27488965054694,101.95199831752932
3,10403.925159935514,8681.0283203125,67.09651756864022,93.17203614986903
4,9067.95940860321,7931.08935546875,65.89364751051701,89.05666373421334
5,8497.297980654012,7684.70556640625,66.51840476335359,87.6624524320775
6,8300.182832996972,7639.14111328125,67.44885805901798,87.40218025473536
7,7267.385159920732,4632.068359375,41.180211737466266,68.05930031505613
8,4396.542857457844,3339.31103515625,32.093969347859485,57.78677214688713
9,3405.7958933255745,2603.418212890625,28.035903387425765,51.02370246160724
10,2756.0517748111915,2162.774658203125,26.098671733190265,46.50564114387764
11,2286.5930458784824,1835.957275390625,24.229491264921144,42.84807201485996
12,1947.5886248021748,1492.9517822265625,21.134645911567027,38.6387342213298
13,1633.5438250282818,1289.696044921875,19.94400213696401,35.912338338263005
14,1377.1911767368722,1048.058349609375,17.43964328116894,32.373729312659904
15,1153.384773292888,871.2344970703125,15.681916461342158,29.516681674441532
16,948.5673309079814,772.684326171875,14.500943699830957,27.79719996999473
17,751.608947153409,597.4486694335938,12.522998269463162,24.44276313008809
18,651.1976257231835,566.4118041992188,12.58979819569169,23.79940764387254
19,574.6936398380099,478.7695007324219,11.377563711071591,21.880802104411572
20,467.860182122193,353.21240234375,10.020095682108078,18.793945896052538
21,370.34290005773397,374.6488952636719,10.941591362599528,19.35584912277609
22,332.7906346787839,217.35507202148438,7.696535033486806,14.742966866322543
23,208.09941643446413,175.92910766601562,7.173377060625556,13.263827036945846
24,175.62307991004735,145.0328826904297,6.601494528090075,12.042959880794658
25,131.84983738303546,143.9931640625,6.559444532264494,11.999715165890397
26,135.0546062577264,110.19684600830078,5.520477238865841,10.497468552384465
27,152.21173844400016,126.56489562988281,6.499724198602643,11.250106471935402
28,91.86148836153187,89.99798583984375,5.076760292414098,9.4867268243501
29,87.37439557257382,72.93327331542969,4.602067955868275,8.540097968725517
30,78.301240514915,70.87667846679688,4.668742317003391,8.418828806122434
31,53.72038908033631,62.986717224121094,4.269479026647677,7.936417152854371
32,63.7001851155948,167.4090576171875,8.447154667435212,12.938665217756718
33,63.53800524183287,52.99869155883789,3.8584552160064822,7.28002002461792
34,43.794554632439024,53.54153060913086,3.8216497641880025,7.317207842417138
35,37.19467915439702,48.025390625,3.4645070902755113,6.930035398538741
36,35.67794080362791,50.03192901611328,3.7421804342332448,7.073325173927272
37,46.912798994123996,97.04944610595703,5.84622238286208,9.851367727679088
38,35.44400664944461,43.01026153564453,3.1220016026593123,6.558220912385045
39,28.558796290793165,50.4177131652832,3.737373460914966,7.100543159877503
40,44.538861299739956,50.12141036987305,3.893945715261396,7.079647616221661
41,29.405510593495144,39.629798889160156,2.8863191466278555,6.295220320938748
42,22.305538526817962,58.500450134277344,4.189707399256656,7.648558696530827
43,25.58540184009448,41.07522964477539,3.2389448460729042,6.408995993505956
44,30.09068647282636,114.9488525390625,5.874989478426913,10.721420266879873
45,36.67810559489291,39.68373107910156,2.8189327757726645,6.29950244694782
46,20.524597793486716,35.11177062988281,2.472624914196257,5.925518595860012
47,16.203972758727165,38.71152877807617,2.9778615997730182,6.221858948744834
48,17.979743353172942,50.32914733886719,4.047873311759726,7.094303865698676
49,16.7976594558277,37.2692985534668,3.0067996083787905,6.10485860225008
50,14.258717991148547,35.14744186401367,2.612578061466621,5.928527799041991
51,14.200518192845564,33.86902618408203,2.389271430122383,5.819710146053842
52,20.90856428463933,128.45838928222656,6.704199998939314,11.333948530067822
53,53.80992082389886,35.46959686279297,2.759695103923921,5.955635722808521
54,11.381751810145065,33.57191467285156,2.557454895179279,5.794127602396375
55,10.377511129850816,29.96283531188965,2.004517639381012,5.473831867338423
56,10.104936035321773,30.429540634155273,2.060355329850367,5.516297728926102
57,9.801263447847184,30.09697723388672,2.011654089967129,5.486071202043108
58,10.873245184885866,37.00394821166992,2.716390617379748,6.083087062640968
59,10.665546004875637,31.8906192779541,2.307514628776989,5.6471779924094925
60,12.308335879736784,31.34508514404297,2.1809109134221774,5.598668158057143
61,9.421448081100264,31.847206115722656,2.2871431432265927,5.643332890741309
62,10.183628810282071,37.67159652709961,2.852410065297763,6.13771916326412
63,10.206390718157909,33.235347747802734,2.330205611335762,5.765010645940104
64,8.858990666363482,29.429229736328125,1.8622262353974082,5.424871402745702
65,8.33050647248654,30.153324127197266,2.007553399391059,5.491204251090763
66,8.077478796153448,31.40711784362793,2.034606585709527,5.604205371292877
67,90.16093693443553,48.303550720214844,3.4635095225814374,6.950075590971284
68,13.598271732253336,30.60927391052246,1.9984164672229894,5.532564858230083
69,8.112302180135286,29.89771270751953,1.9865087011507614,5.467880092642809
70,6.877641163007041,28.6816349029541,1.7607549440367551,5.355523774847247
71,6.492349865458206,28.317594528198242,1.7326008012869765,5.321427865544946
72,5.9701188002777865,27.57366943359375,1.5972177558902776,5.2510636478330515
73,5.845330938681824,28.244352340698242,1.7206959598119758,5.314541592715052
74,5.832155423496373,27.84954261779785,1.6580959447818375,5.277266585818633
75,11.518526060910807,94.22325134277344,5.074454474761917,9.706866195779844
76,56.58877647873371,31.405420303344727,2.2103025568000723,5.604053916884163
77,7.413648447523685,29.076433181762695,1.784838032590152,5.3922567800284416
78,6.769063397204479,28.553239822387695,1.7441891315125313,5.343523165701417
79,5.443137858156961,27.70081901550293,1.5463079251988023,5.263156753841075
80,5.170731075837321,27.812767028808594,1.5929971652483244,5.273781094130529
81,5.187375693701351,28.283954620361328,1.6346206043129852,5.318266129140335
82,5.19406558911567,28.56700325012207,1.7260643952309063,5.344810871314538
83,5.661915388886792,28.29025650024414,1.6072768077600135,5.318858571182744
84,3.7545452506462813,26.674190521240234,1.2544342074937946,5.164706237651879
85,3.5605216127351365,27.137361526489258,1.4344006551863808,5.209353273342984
86,3.613494771520497,27.243940353393555,1.416323283125245,5.219572813305085
87,3.604573328728392,26.562910079956055,1.2085161120090426,5.153921815467911
88,3.5205300157414197,26.797441482543945,1.2903264981105278,5.1766245259381085
89,3.5658152442647277,26.846698760986328,1.3921945478793472,5.181380005460546
90,3.5587415834729055,27.318288803100586,1.4134053673922233,5.226690042761344
91,3.407836844533772,26.6859073638916,1.2617511128561287,5.165840431516599
92,3.46813442584364,26.776716232299805,1.2253931995357201,5.174622327503699
93,3.2804891462884203,27.272127151489258,1.3912488379704604,5.222272221120732
94,3.1460060813472683,26.21628189086914,1.2318718584346482,5.120183775107017
95,3.1677756663167513,26.66037940979004,1.2060539376001906,5.163368998027358
96,3.1852165047985275,26.663856506347656,1.2027817804565584,5.163705695171604
97,3.018651428184163,27.086179733276367,1.305906902047628,5.204438464741068
98,3.0760099028963612,26.751787185668945,1.2034460138961838,5.172212987268501
99,7.342872327078965,26.16004180908203,1.1026659572401152,5.114688828177334
100,2.6157653640906817,26.34372901916504,1.1399265073021774,5.132614248038229
101,2.4004778409701903,26.54337501525879,1.1356551897393465,5.152026301879562
102,2.3603680238473546,26.281728744506836,1.047996290757365,5.126570856284621
103,2.3530896490685995,26.972564697265625,1.2270883273645319,5.1935117884978
104,2.3527912957637027,26.98080825805664,1.2574681468255344,5.194305368194735
105,2.334165559286547,26.745315551757812,1.2104581638975171,5.171587333861607
106,2.3986726350909406,26.756982803344727,1.127696004873809,5.172715225425108
107,2.618438899697497,27.4705753326416,1.3341540756187094,5.241237958024955
108,2.504765302574358,26.608325958251953,1.0798631407899404,5.158325887170367
109,2.304313437127923,26.030380249023438,1.1975773669155287,5.101997672385145
110,2.3758038373816266,27.384153366088867,1.4366508458866,5.232987040504579
111,4.268621545025607,26.992586135864258,1.141069052799198,5.195438974318172
112,2.2669106470467946,26.699970245361328,1.03242221802443,5.167201393923149
113,2.145228290293219,26.621397018432617,0.9961248928555085,5.159592718270757
114,2.1398868245626192,27.136198043823242,1.1644775688227202,5.209241599678713
115,2.1971201771563886,26.987703323364258,1.0732515136120178,5.194969039692562
116,2.240142074891946,27.248342514038086,1.1644116825340494,5.219994493678905
117,2.213894428927771,26.847007751464844,1.0763416704688857,5.181409822766854
118,2.3648233903284392,26.10358428955078,1.1484836074105425,5.109166692284641
119,2.0991547478195636,26.319969177246094,1.0957829555276666,5.13029913136126
120,2.14915068605473,24.973957061767578,1.0319214276781477,4.997395027588632
121,2.1319194680867355,25.89271354675293,1.1451033724304647,5.088488336112497
122,2.126850681035478,26.819860458374023,1.0243621881145282,5.178789478089839
123,2.003502283038573,25.53042984008789,1.0887001908029965,5.052764573982039
124,1.9658383829923258,25.453662872314453,1.030860555761397,5.045162323683397
125,1.9706072035037905,26.16107177734375,1.1563372756951271,5.1147895144711235
126,1.989611470494814,26.4189395904541,0.9704209042846494,5.139935757424805
127,1.9698497480388606,25.041627883911133,0.9894113165338634,5.0041610569516175
128,1.8569894680221435,25.3934383392334,0.9405378396167043,5.03919024638219
129,1.8192773187677747,24.924999237060547,1.0638812524158465,4.992494290138001
130,1.8636146007945873,25.516742706298828,1.036988683834326,5.051409972106682
131,1.8164214853321388,27.191862106323242,1.1374911112573625,5.2145816808564085
132,1.7261191987846982,25.975990295410156,1.1466161721770385,5.0966646245765626
133,1.7640452268265572,27.147602081298828,1.0019159836677682,5.210336081415366
134,1.707715009103269,27.498336791992188,1.2334699437067318,5.243885657791576
135,1.7456671370026082,25.772390365600586,1.0268231660398297,5.076651491445969
136,1.7250128262699793,26.639312744140625,1.027336961566259,5.1613285832371325
137,1.6743533340640795,25.200008392333984,1.0413997884234554,5.019960995100857
138,1.6096119308086745,25.23335838317871,0.8983269735614419,5.023281634865669
139,1.6232386179095442,27.05632972717285,0.994153623263362,5.201569929086108
140,1.566911271313726,26.363426208496094,1.039977145363416,5.134532715690503
141,1.166738971331045,25.646528244018555,0.8601300483033828,5.0642401447816985
142,1.1406787171974913,26.414730072021484,0.7642663517585315,5.139526249764805
143,1.1313962577329995,25.308597564697266,0.8066810815774589,5.030765107287088
144,1.1160094035501797,25.511722564697266,0.8205787806530171,5.050913042678251
145,1.1305659801880599,25.98724365234375,0.8198318266122782,5.097768497327409
146,1.141880338415729,26.662960052490234,0.8336766693594477,5.163618891096654
147,1.1094921264350113,26.412988662719727,0.8672626689753066,5.139356833565824
148,1.09399062689811,26.53419303894043,0.6919372611041026,5.151135121401926
149,1.082225734302182,26.489749908447266,0.7111761796125611,5.1468193973023055
150,1.1082459981698922,25.835350036621094,0.7900997960844146,5.082848614371777
151,1.0638464437844655,25.800920486450195,0.8616255164507299,5.079460649168393
152,0.950378692715488,25.384029388427734,0.6781316677448608,5.038256582234348
153,0.9058245206336321,24.48479652404785,0.7216223077745177,4.94821144698242
154,0.8876365714910412,25.471364974975586,0.6669906901062197,5.046916382800054
155,0.906825058335132,25.522605895996094,0.759513393300092,5.051990290568272
156,0.8784236207860029,25.432899475097656,0.6915524659075001,5.043104150728761
157,0.876550737531587,24.949914932250977,0.7319922061668996,4.994988982195154
158,0.8603364660448792,25.094146728515625,0.7428096599583669,5.0094058258954846
159,0.8741072870407528,25.12359619140625,0.764967259136146,5.012344380766973
160,0.8752402477981344,24.870563507080078,0.8249792683377155,4.9870395533903755
161,0.8519221730116758,25.3093318939209,0.7029245178827003,5.0308380906088495
162,0.8532785479163546,25.206830978393555,0.7376334932449488,5.020640494836646
163,0.8556164786986458,26.351974487304688,0.6806537973291338,5.133417427728305
164,0.8602781206158889,25.798999786376953,0.7242032077791232,5.079271580293473
165,0.7862129507043166,26.13617515563965,0.6835414634342751,5.112355147643759
166,0.7942790867822803,25.45757484436035,0.706228209792906,5.045550004148245
167,0.7678086908024808,25.403974533081055,0.6545788874298966,5.040235563253076
168,0.767233610544147,25.47645378112793,0.6688199935839948,5.0474205076581375
169,0.7600104807604454,24.473731994628906,0.6460126816444512,4.947093287439495
170,0.7737441381400095,24.637788772583008,0.6652663686922653,4.963646721170132
171,0.7933858925651469,24.96638298034668,0.6592662007849585,4.996637167170204
172,0.7667046518908018,25.276704788208008,0.6264849524084182,5.027594334093395
173,0.7562556383768557,25.432870864868164,0.7558750314139935,5.043101314158597
174,0.761891227016295,25.40018653869629,0.6317049596913528,5.039859773713579
175,0.7402613673032112,24.77252197265625,0.651854984454743,4.977200214242567
176,0.7668597108781278,24.75924301147461,0.6756294523069765,4.975866056424209
177,0.7365460915474069,24.714332580566406,0.6679364648524495,4.9713511825826995
178,0.7627457436230541,24.350107192993164,0.674053867216909,4.934582778005975
179,0.738038154651611,24.56487464904785,0.6418914394349792,4.956296465007703
180,0.7429196267688551,24.452463150024414,0.6190495380359269,4.94494318976714
181,0.7336044682624001,24.520671844482422,0.67418474422093,4.951835199648957
182,0.7500551974496735,24.381742477416992,0.6550732002970429,4.937787204549928
183,0.7415018594108604,24.644577026367188,0.6720465957577125,4.964330471107578
184,0.7247156389546322,24.6320858001709,0.6728679896844504,4.963072213878305
185,0.7315608544498833,24.461057662963867,0.5756627255082732,4.945812133812188
186,0.7523908630148795,24.55017852783203,0.6645157236143511,4.954813672362668
187,0.7394347120486162,24.805803298950195,0.6610305130060699,4.9805424703490075
188,0.7185430276526211,24.7060489654541,0.6613139011544729,4.970517977580817
189,0.7322186710374988,24.67011260986328,0.6175670693548608,4.96690171131494
190,0.6946444017615255,24.611865997314453,0.6275751603960871,4.961034770822963
191,0.6903981819042163,24.47716522216797,0.6160741133839043,4.94744026969179
192,0.6974821109042759,24.639678955078125,0.6277115130881609,4.963837120119689
193,0.6987358825478617,24.6789608001709,0.6387302032873922,4.967792346724136
194,0.6896998226702754,24.63654899597168,0.6275777493788665,4.963521833937238
195,0.6843521139094856,24.62538719177246,0.6219527827261916,4.962397323045834
196,0.6804322771179206,24.58354377746582,0.6490203738212585,4.9581794821754706
197,0.7133661717266656,24.587438583374023,0.6412428647550397,4.958572232344108
198,0.6981212894923752,24.57488441467285,0.6056291158456735,4.957306165113554
199,0.6920652364866524,24.64776039123535,0.6559417832390932,4.964651084541123
200,0.6966308452467144,24.751197814941406,0.5947551890290469,4.9750575690077605
201,0.6680496724173953,24.800504684448242,0.6314434519208645,4.9800105104756796
202,0.6631044281118452,24.847509384155273,0.6602112467426103,4.984727613837618
203,0.6555780558485076,24.8016300201416,0.6054671113835093,4.980123494466939
204,0.6686213317540531,24.766338348388672,0.6476599452594214,4.9765789804230645
205,0.6757134168468018,24.758304595947266,0.6448400487332002,4.975771758827697
